Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Unit_Price,Quantity,Total_Price,Payment_Method,Order_Status
T437462,C854,P470,STORE_32,29-02-2024,234.76,6,1408.56,PayPal,Completed
T437471,C1336,P843,STORE_33,17-02-2024,207.78,4,831.12,Bank Transfer,Cancelled
T437487,C547,P977,STORE_41,22-06-2024,234.76,7,1643.32,PayPal,Cancelled
T437508,C1882,P233,STORE_24,27-08-2024,141.57,10,1415.7,PayPal,Cancelled
T437538,C1499,P644,STORE_49,27-08-2024,34.34,8,274.72,PayPal,Cancelled
T437550,C1808,P778,STORE_7,21-04-2024,332.64,1,332.64,Bank Transfer,Cancelled
T437657,C1693,P730,STORE_25,21-03-2024,326.79,10,3267.9,Bank Transfer,Cancelled
T437682,C466,P1419,STORE_22,08-05-2024,793.94,7,5557.58,Bank Transfer,Completed
T437683,C1303,P561,STORE_18,13-05-2024,635.72,10,6357.2,PayPal,Completed
T437695,C516,P195,STORE_35,25-07-2024,487.24,9,4385.16,Bank Transfer,Completed
T437701,C142,P832,STORE_11,09-06-2024,927.1,7,6489.7,Bank Transfer,Completed
T437802,C1214,P95,STORE_37,22-08-2024,991.51,10,9915.1,Bank Transfer,Completed
T43783,C761,P224,STORE_49,24-03-2024,368.44,7,2579.08,Bank Transfer,Completed
T43785,C590,P81,STORE_30,30-03-2024,326.79,6,1960.74,Credit Card,Completed
T437858,C55,P531,STORE_32,27-04-2024,788.37,2,1576.74,Credit Card,Completed
T437879,C323,P922,STORE_46,17-06-2024,997.38,7,6981.66,Bank Transfer,Completed
T437909,C339,P1900,STORE_36,25-08-2024,735.59,6,4413.54,Credit Card,Completed
T437966,C1266,P110,STORE_32,01-06-2024,98.82,9,889.38,Bank Transfer,Completed
T437997,C1779,P965,STORE_18,05-06-2024,326.79,5,1633.95,Bank Transfer,Completed
T438022,C885,P407,STORE_49,19-08-2024,767.45,3,2302.35,Bank Transfer,Cancelled
T438066,C981,P561,STORE_4,04-03-2024,635.72,9,5721.48,PayPal,Completed
T43808,C47,P188,STORE_16,26-03-2024,949.37,9,8544.33,PayPal,Cancelled
T438090,C750,P483,STORE_27,18-08-2024,429.94,8,3439.52,Bank Transfer,Completed
T43813,C1697,P864,STORE_27,11-03-2024,615.07,4,2460.28,Bank Transfer,Completed
T438136,C1234,P1900,STORE_18,17-02-2024,735.59,4,2942.36,Bank Transfer,Completed
T438159,C1223,P953,STORE_49,31-05-2024,34.34,4,137.36,Bank Transfer,Cancelled
T438205,C1905,P2,STORE_24,20-01-2024,207.78,3,623.34,PayPal,Cancelled
T438208,C536,P278,STORE_31,18-03-2024,434.78,3,1304.34,Credit Card,Completed
T438211,C1207,P640,STORE_44,29-04-2024,332.64,4,1330.56,Credit Card,Completed
T438226,C706,P799,STORE_35,21-06-2024,621.67,7,4351.69,Credit Card,Completed
T438262,C1201,P205,STORE_23,24-06-2024,577.38,6,3464.28,Credit Card,Completed
T438267,C1783,P205,STORE_47,17-03-2024,577.38,4,2309.52,PayPal,Completed
T438285,C1227,P796,STORE_5,12-01-2024,531.3,2,1062.6,Credit Card,Cancelled
T438316,C325,P425,STORE_16,09-03-2024,113.77,8,910.16,Bank Transfer,Cancelled
T438346,C1703,P407,STORE_41,26-03-2024,767.45,9,6907.05,PayPal,Completed
T438377,C1087,P728,STORE_34,28-05-2024,793.94,8,6351.52,Credit Card,Cancelled
T438386,C820,P446,STORE_44,21-06-2024,748.94,9,6740.46,PayPal,Completed
T438390,C843,P254,STORE_10,08-01-2024,759.65,3,2278.95,Bank Transfer,Completed
T438427,C114,P708,STORE_37,17-05-2024,879.28,9,7913.52,Credit Card,Completed
T438435,C114,P882,STORE_20,29-04-2024,577.38,6,3464.28,Credit Card,Completed
T438442,C1946,P348,STORE_49,10-08-2024,657.95,4,2631.8,Bank Transfer,Completed
T438460,C191,P725,STORE_13,03-09-2024,740.88,9,6667.92,Credit Card,Completed
T438473,C1127,P953,STORE_17,31-05-2024,34.34,4,137.36,Credit Card,Cancelled
T438528,C1670,P1988,STORE_10,22-02-2024,429.33,9,3863.97,Bank Transfer,Completed
T438566,C434,P369,STORE_1,06-04-2024,767.45,9,6907.05,PayPal,Completed
T43857,C1915,P896,STORE_31,04-07-2024,927.1,3,2781.3,Bank Transfer,Completed
T438581,C175,P126,STORE_41,12-09-2024,759.65,5,3798.25,Bank Transfer,Completed
T438588,C76,P621,STORE_47,05-09-2024,876.4,6,5258.4,Credit Card,Completed
T438624,C915,P984,STORE_15,09-04-2024,442.36,1,442.36,Credit Card,Completed
T438630,C616,P613,STORE_25,01-08-2024,577.38,2,1154.76,Credit Card,Completed
T438641,C956,P599,STORE_1,07-05-2024,34.34,1,34.34,Bank Transfer,Completed
T438670,C1630,P263,STORE_27,06-02-2024,429.94,9,3869.46,Bank Transfer,Completed
T438683,C272,P1900,STORE_48,01-09-2024,735.59,10,7355.9,Credit Card,Completed
T438692,C147,P337,STORE_9,18-07-2024,763.22,4,3052.88,Bank Transfer,Completed
T438693,C1286,P220,STORE_32,12-03-2024,770.83,9,6937.47,PayPal,Completed
T438713,C998,P778,STORE_44,10-01-2024,332.64,2,665.28,Credit Card,Completed
T438724,C961,P180,STORE_15,19-08-2024,452.15,5,2260.75,Credit Card,Completed
T438735,C1163,P50,STORE_26,07-01-2024,797.5,2,1595,PayPal,Completed
T438806,C13,P406,STORE_42,21-06-2024,577.38,3,1732.14,Bank Transfer,Completed
T438818,C335,P1942,STORE_25,07-09-2024,434.78,6,2608.68,PayPal,Cancelled
T438878,C1451,P7130,STORE_37,20-07-2024,657.95,1,657.95,Bank Transfer,Cancelled
T438902,C1126,P126,STORE_42,11-09-2024,759.65,6,4557.9,Credit Card,Completed
T438914,C1699,P719,STORE_26,12-04-2024,487.24,6,2923.44,PayPal,Cancelled
T438942,C946,P864,STORE_9,05-08-2024,615.07,7,4305.49,PayPal,Completed
T438945,C806,P707,STORE_2,01-09-2024,927.1,1,927.1,Bank Transfer,Cancelled
T438956,C958,P95,STORE_42,26-07-2024,991.51,1,991.51,PayPal,Completed
T438990,C1882,P36,STORE_22,03-02-2024,141.57,5,707.85,Bank Transfer,Completed
T438997,C505,P938,STORE_20,11-02-2024,759.65,5,3798.25,Bank Transfer,Completed
T439082,C646,P50,STORE_48,05-03-2024,797.5,2,1595,Credit Card,Cancelled
T439085,C1996,P714,STORE_33,02-02-2024,759.65,10,7596.5,Credit Card,Completed
T439125,C1939,P613,STORE_21,23-03-2024,577.38,10,5773.8,Credit Card,Cancelled
T439213,C1553,P970,STORE_41,03-05-2024,113.76,3,341.28,PayPal,Cancelled
T439226,C1100,P988,STORE_23,04-06-2024,572.63,7,4008.41,Credit Card,Cancelled
T439230,C351,P432,STORE_46,09-06-2024,879.28,7,6154.96,PayPal,Cancelled
T439240,C1812,P738,STORE_16,18-02-2024,763.22,3,2289.66,Bank Transfer,Completed
T439253,C1611,P14,STORE_5,21-02-2024,487.24,3,1461.72,PayPal,Cancelled
T43926,C1059,P1531,STORE_32,17-03-2024,39.49,10,394.9,PayPal,Cancelled
T43928,C417,P984,STORE_48,20-06-2024,442.36,5,2211.8,Bank Transfer,Completed
T43930,C1425,P254,STORE_16,21-04-2024,759.65,9,6836.85,PayPal,Completed
T43933,C1010,P970,STORE_16,29-08-2024,113.76,5,568.8,Credit Card,Completed
T43937,C1032,P220,STORE_11,04-01-2024,770.83,9,6937.47,Credit Card,Cancelled
T43938,C1315,P984,STORE_23,14-09-2024,442.36,2,884.72,PayPal,Completed
T439431,C413,P1419,STORE_29,14-06-2024,793.94,4,3175.76,Bank Transfer,Completed
T439470,C965,P926,STORE_38,19-06-2024,311.52,5,1557.6,PayPal,Completed
T439478,C1449,P875,STORE_13,08-02-2024,573.58,2,1147.16,Bank Transfer,Cancelled
T43949,C1509,P28,STORE_27,20-02-2024,202.12,2,404.24,PayPal,Completed
T439516,C349,P126,STORE_25,16-07-2024,759.65,8,6077.2,Bank Transfer,Cancelled
T439522,C642,P537,STORE_21,08-02-2024,531.3,5,2656.5,Bank Transfer,Cancelled
T439546,C1449,P988,STORE_34,06-03-2024,572.63,9,5153.67,PayPal,Completed
T439567,C49,P851,STORE_40,25-07-2024,644.04,9,5796.36,Credit Card,Cancelled
T439582,C1433,P728,STORE_48,21-09-2024,793.94,9,7145.46,Credit Card,Completed
T439609,C6,P629,STORE_4,28-04-2024,58.86,1,58.86,PayPal,Completed
T43961,C1950,P644,STORE_36,23-08-2024,34.34,8,274.72,PayPal,Cancelled
T439681,C1930,P778,STORE_12,12-02-2024,332.64,2,665.28,Credit Card,Completed
T439683,C1163,P456,STORE_13,29-03-2024,531.3,8,4250.4,Credit Card,Completed
T439686,C897,P492,STORE_16,16-04-2024,763.22,4,3052.88,Credit Card,Completed
T439725,C1049,P53,STORE_44,22-08-2024,34.34,7,240.38,PayPal,Completed
T43973,C792,P3,STORE_44,30-03-2024,529.42,4,2117.68,PayPal,Completed
T439744,C1781,P50,STORE_21,28-04-2024,797.5,10,7975,Bank Transfer,Cancelled
T439751,C1019,P1977,STORE_25,14-09-2024,529.42,3,1588.26,PayPal,Completed
T439767,C38,P441,STORE_4,25-02-2024,507.17,4,2028.68,Bank Transfer,Cancelled
T43979,C1558,P1419,STORE_33,03-04-2024,793.94,9,7145.46,Bank Transfer,Completed
T439813,C714,P805,STORE_41,17-07-2024,207.78,9,1870.02,Credit Card,Completed
T439822,C1479,P702,STORE_25,07-09-2024,763.22,2,1526.44,Credit Card,Cancelled
T439900,C1098,P94,STORE_38,10-03-2024,487.24,7,3410.68,Bank Transfer,Completed
T439905,C2,P94,STORE_11,22-02-2024,487.24,4,1948.96,Bank Transfer,Completed
T439909,C411,P742,STORE_2,24-06-2024,696.15,2,1392.3,Bank Transfer,Completed
T439912,C38,P388,STORE_17,11-09-2024,326.79,3,980.37,PayPal,Cancelled
T439916,C1407,P832,STORE_10,25-03-2024,927.1,6,5562.6,PayPal,Completed
T439949,C1461,P255,STORE_29,24-04-2024,452.15,1,452.15,Bank Transfer,Completed
T440014,C799,P276,STORE_41,28-02-2024,141.57,6,849.42,Bank Transfer,Completed
T44002,C477,P900,STORE_34,21-03-2024,735.59,3,2206.77,Credit Card,Completed
T440035,C1512,P593,STORE_1,11-06-2024,259.96,6,1559.76,PayPal,Completed
T440066,C869,P113,STORE_27,17-01-2024,879.28,4,3517.12,Credit Card,Cancelled
T440185,C1267,P74,STORE_36,03-05-2024,207.78,6,1246.68,Bank Transfer,Completed
T440198,C957,P492,STORE_37,06-09-2024,763.22,10,7632.2,Credit Card,Completed
T440241,C1974,P653,STORE_30,19-09-2024,927.1,5,4635.5,Credit Card,Completed
T44031,C889,P179,STORE_43,01-03-2024,697.35,3,2092.05,Bank Transfer,Completed
T440310,C1818,P388,STORE_11,07-08-2024,326.79,2,653.58,PayPal,Completed
T440322,C1152,P6,STORE_22,27-01-2024,792.11,7,5544.77,Credit Card,Completed
T440329,C1783,P55,STORE_22,11-02-2024,507.17,4,2028.68,Credit Card,Completed
T440331,C1795,P725,STORE_33,17-07-2024,740.88,7,5186.16,Credit Card,Completed
T440342,C1000,P549,STORE_38,12-03-2024,618.14,4,2472.56,PayPal,Cancelled
T440361,C1833,P905,STORE_23,11-02-2024,58.86,3,176.58,Credit Card,Cancelled
T440365,C1719,P149,STORE_17,04-02-2024,241.69,3,725.07,Credit Card,Completed
T440374,C97,P593,STORE_43,14-02-2024,259.96,5,1299.8,Bank Transfer,Completed
T440392,C251,P255,STORE_12,27-05-2024,452.15,3,1356.45,Credit Card,Cancelled
T440397,C718,P433,STORE_46,30-08-2024,759.65,9,6836.85,Bank Transfer,Completed
T440419,C1492,P276,STORE_5,04-09-2024,141.57,6,849.42,PayPal,Completed
T440425,C1440,P558,STORE_2,12-01-2024,234.76,1,234.76,PayPal,Completed
T440449,C379,P283,STORE_28,15-04-2024,308.4,6,1850.4,Credit Card,Completed
T440450,C1953,P778,STORE_6,26-06-2024,332.64,7,2328.48,PayPal,Cancelled
T440459,C1281,P620,STORE_48,18-01-2024,39.49,2,78.98,Credit Card,Completed
T440494,C1087,P427,STORE_15,17-06-2024,577.38,9,5196.42,Credit Card,Completed
T440495,C1664,P388,STORE_3,25-06-2024,326.79,4,1307.16,PayPal,Cancelled
T440507,C839,P36,STORE_44,05-07-2024,141.57,9,1274.13,Credit Card,Completed
T440511,C176,P537,STORE_9,26-06-2024,531.3,10,5313,PayPal,Completed
T440565,C557,P215,STORE_50,19-09-2024,879.28,2,1758.56,PayPal,Completed
T440573,C1327,P234,STORE_35,14-05-2024,531.3,1,531.3,PayPal,Completed
T440581,C312,P932,STORE_11,20-07-2024,759.65,5,3798.25,PayPal,Cancelled
T440593,C908,P1942,STORE_48,08-06-2024,434.78,2,869.56,Bank Transfer,Completed
T440605,C343,P220,STORE_40,08-05-2024,770.83,9,6937.47,Credit Card,Completed
T440618,C591,P719,STORE_18,09-03-2024,487.24,4,1948.96,PayPal,Completed
T440670,C1281,P327,STORE_3,20-06-2024,207.78,7,1454.46,Credit Card,Completed
T440693,C466,P536,STORE_2,02-01-2024,531.3,6,3187.8,Credit Card,Completed
T44071,C1859,P327,STORE_26,14-03-2024,207.78,9,1870.02,Credit Card,Completed
T440781,C1075,P558,STORE_18,22-04-2024,234.76,7,1643.32,PayPal,Completed
T440790,C4,P74,STORE_31,05-08-2024,207.78,8,1662.24,Credit Card,Completed
T440814,C125,P255,STORE_9,10-04-2024,452.15,2,904.3,Bank Transfer,Cancelled
T440840,C1966,P113,STORE_15,23-05-2024,879.28,4,3517.12,PayPal,Completed
T44087,C1600,P944,STORE_23,26-04-2024,429.94,9,3869.46,Credit Card,Completed
T440915,C920,P36,STORE_6,23-09-2024,141.57,10,1415.7,PayPal,Completed
T440943,C1819,P52,STORE_13,26-03-2024,452.15,2,904.3,Bank Transfer,Completed
T440949,C1914,P212,STORE_49,28-05-2024,452.15,3,1356.45,PayPal,Completed
T440954,C1735,P179,STORE_41,23-09-2024,697.35,1,697.35,Credit Card,Completed
T441002,C125,P431,STORE_22,30-03-2024,234.76,10,2347.6,Bank Transfer,Completed
T441010,C558,P702,STORE_22,01-05-2024,763.22,3,2289.66,Credit Card,Completed
T441015,C631,P270,STORE_16,24-01-2024,812.83,8,6502.64,Credit Card,Completed
T441022,C871,P728,STORE_13,19-02-2024,793.94,1,793.94,Bank Transfer,Cancelled
T441028,C1436,P348,STORE_30,08-05-2024,657.95,2,1315.9,PayPal,Cancelled
T441041,C1998,P531,STORE_15,26-06-2024,788.37,7,5518.59,PayPal,Completed
T441065,C561,P779,STORE_34,09-09-2024,676.12,1,676.12,PayPal,Completed
T441097,C507,P977,STORE_21,11-04-2024,234.76,10,2347.6,Bank Transfer,Cancelled
T441141,C31,P114,STORE_50,05-01-2024,70.81,5,354.05,Bank Transfer,Completed
T441163,C1744,P890,STORE_29,15-07-2024,312.45,5,1562.25,Credit Card,Completed
T441190,C452,P738,STORE_32,24-01-2024,763.22,6,4579.32,PayPal,Completed
T441194,C1247,P94,STORE_20,02-08-2024,487.24,10,4872.4,Bank Transfer,Completed
T441241,C1825,P818,STORE_12,24-08-2024,740.88,9,6667.92,PayPal,Completed
T441245,C554,P784,STORE_46,26-07-2024,34.34,5,171.7,Bank Transfer,Completed
T44128,C1857,P110,STORE_29,17-05-2024,98.82,1,98.82,Bank Transfer,Cancelled
T441280,C210,P20,STORE_41,15-07-2024,763.22,8,6105.76,Credit Card,Completed
T441283,C436,P57,STORE_10,07-04-2024,98.82,2,197.64,Credit Card,Completed
T441325,C667,P248,STORE_16,21-03-2024,429.94,10,4299.4,PayPal,Completed
T44133,C1832,P944,STORE_20,01-08-2024,429.94,8,3439.52,PayPal,Completed
T441337,C1242,P398,STORE_47,10-06-2024,58.86,4,235.44,Bank Transfer,Completed
T441446,C507,P552,STORE_23,01-07-2024,452.15,5,2260.75,PayPal,Cancelled
T44148,C1791,P495,STORE_48,09-02-2024,429.33,1,429.33,Bank Transfer,Cancelled
T44153,C1624,P626,STORE_29,20-04-2024,838.82,5,4194.1,PayPal,Cancelled
T441581,C748,P536,STORE_45,17-07-2024,531.3,4,2125.2,PayPal,Completed
T441617,C83,P94,STORE_1,15-06-2024,487.24,1,487.24,PayPal,Completed
T441618,C218,P255,STORE_41,17-01-2024,452.15,3,1356.45,Credit Card,Completed
T441628,C361,P896,STORE_13,20-09-2024,927.1,2,1854.2,Bank Transfer,Cancelled
T441632,C373,P599,STORE_17,20-03-2024,34.34,3,103.02,PayPal,Completed
T441661,C113,P470,STORE_41,06-06-2024,234.76,5,1173.8,PayPal,Cancelled
T441665,C370,P917,STORE_40,16-04-2024,624.45,6,3746.7,PayPal,Completed
T441723,C1617,P640,STORE_32,12-02-2024,332.64,9,2993.76,Bank Transfer,Completed
T441724,C262,P738,STORE_6,26-07-2024,763.22,1,763.22,PayPal,Completed
T441732,C986,P578,STORE_30,06-05-2024,326.79,8,2614.32,PayPal,Completed
T441734,C1922,P642,STORE_26,20-05-2024,767.45,3,2302.35,Bank Transfer,Completed
T441735,C1245,P970,STORE_48,19-05-2024,113.76,3,341.28,Credit Card,Completed
T441743,C1412,P965,STORE_13,03-03-2024,326.79,6,1960.74,PayPal,Completed
T441745,C1410,P679,STORE_6,19-09-2024,98.82,5,494.1,PayPal,Cancelled
T44177,C915,P843,STORE_47,03-03-2024,207.78,5,1038.9,Credit Card,Cancelled
T441790,C1793,P138,STORE_2,25-06-2024,763.22,5,3816.1,PayPal,Cancelled
T441791,C1783,P799,STORE_23,01-06-2024,621.67,4,2486.68,PayPal,Completed
T441805,C379,P917,STORE_2,26-01-2024,624.45,8,4995.6,Bank Transfer,Completed
T441812,C805,P74,STORE_47,04-08-2024,207.78,9,1870.02,PayPal,Cancelled
T441851,C331,P434,STORE_22,26-05-2024,577.38,6,3464.28,Credit Card,Cancelled
T44192,C433,P220,STORE_25,24-08-2024,770.83,4,3083.32,PayPal,Completed
T441934,C586,P725,STORE_7,11-08-2024,740.88,8,5927.04,Credit Card,Cancelled
T441996,C1475,P896,STORE_28,21-05-2024,927.1,7,6489.7,PayPal,Completed
T441998,C1945,P778,STORE_20,03-08-2024,332.64,7,2328.48,PayPal,Completed
T442002,C266,P970,STORE_20,08-01-2024,113.76,4,455.04,PayPal,Cancelled
T442009,C1792,P179,STORE_47,14-04-2024,697.35,9,6276.15,PayPal,Completed
T442013,C678,P932,STORE_32,06-01-2024,759.65,9,6836.85,Bank Transfer,Completed
T442038,C713,P388,STORE_5,16-04-2024,326.79,8,2614.32,PayPal,Completed
T442093,C824,P621,STORE_33,14-01-2024,876.4,10,8764,Credit Card,Completed
T442128,C139,P552,STORE_18,28-01-2024,452.15,7,3165.05,PayPal,Cancelled
T442141,C617,P57,STORE_48,18-05-2024,98.82,7,691.74,Bank Transfer,Cancelled
T442152,C1340,P36,STORE_36,29-08-2024,141.57,2,283.14,Bank Transfer,Completed
T442162,C991,P349,STORE_20,01-03-2024,927.1,6,5562.6,PayPal,Cancelled
T44219,C458,P14,STORE_37,14-09-2024,487.24,2,974.48,Bank Transfer,Completed
T442211,C945,P493,STORE_43,03-09-2024,531.3,5,2656.5,Credit Card,Cancelled
T442223,C1813,P215,STORE_22,05-05-2024,879.28,9,7913.52,PayPal,Completed
T442236,C313,P1988,STORE_43,06-01-2024,429.33,10,4293.3,Bank Transfer,Cancelled
T442242,C812,P255,STORE_42,21-05-2024,452.15,10,4521.5,PayPal,Cancelled
T442259,C1611,P988,STORE_8,20-06-2024,572.63,8,4581.04,Bank Transfer,Completed
T442275,C654,P755,STORE_39,25-06-2024,70.81,1,70.81,PayPal,Completed
T442280,C96,P644,STORE_35,21-04-2024,34.34,5,171.7,Credit Card,Completed
T442287,C457,P890,STORE_21,05-09-2024,312.45,7,2187.15,Bank Transfer,Cancelled
T442303,C104,P483,STORE_3,26-04-2024,429.94,2,859.88,PayPal,Completed
T442320,C501,P634,STORE_11,25-04-2024,290.75,7,2035.25,Credit Card,Completed
T442335,C354,P916,STORE_43,02-07-2024,531.3,7,3719.1,PayPal,Completed
T442376,C1865,P465,STORE_27,19-01-2024,577.38,2,1154.76,Credit Card,Completed
T442388,C1703,P248,STORE_48,15-07-2024,429.94,3,1289.82,Bank Transfer,Completed
T442397,C82,P779,STORE_4,05-01-2024,676.12,7,4732.84,PayPal,Cancelled
T44246,C1311,P620,STORE_7,09-04-2024,39.49,4,157.96,Bank Transfer,Cancelled
T442502,C1386,P514,STORE_41,15-03-2024,577.38,3,1732.14,PayPal,Completed
T442538,C1309,P56,STORE_44,26-03-2024,696.15,7,4873.05,Credit Card,Completed
T442596,C711,P805,STORE_3,07-08-2024,207.78,4,831.12,Bank Transfer,Completed
T442602,C1076,P398,STORE_4,18-04-2024,58.86,7,412.02,PayPal,Cancelled
T442621,C1811,P561,STORE_31,31-07-2024,635.72,4,2542.88,Bank Transfer,Completed
T442631,C150,P880,STORE_11,16-07-2024,241.69,1,241.69,PayPal,Completed
T442665,C1120,P702,STORE_18,10-05-2024,763.22,3,2289.66,PayPal,Cancelled
T44272,C1131,P725,STORE_30,16-01-2024,740.88,10,7408.8,Credit Card,Completed
T442741,C1307,P723,STORE_26,08-05-2024,241.69,10,2416.9,PayPal,Completed
T442768,C892,P346,STORE_24,28-04-2024,160.33,2,320.66,PayPal,Completed
T442772,C128,P335,STORE_39,17-02-2024,487.24,8,3897.92,Credit Card,Completed
T442784,C1392,P523,STORE_42,21-05-2024,759.65,9,6836.85,Credit Card,Completed
T44279,C1232,P52,STORE_10,22-09-2024,452.15,7,3165.05,Credit Card,Completed
T442790,C934,P1531,STORE_18,19-04-2024,39.49,8,315.92,Credit Card,Completed
T442832,C617,P28,STORE_34,25-03-2024,202.12,4,808.48,PayPal,Completed
T442844,C1688,P3,STORE_34,18-05-2024,529.42,1,529.42,PayPal,Cancelled
T442862,C338,P495,STORE_47,29-08-2024,429.33,2,858.66,PayPal,Completed
T442890,C874,P127,STORE_29,08-02-2024,763.22,8,6105.76,Credit Card,Cancelled
T442905,C456,P916,STORE_42,18-05-2024,531.3,8,4250.4,Bank Transfer,Completed
T442928,C641,P578,STORE_20,04-09-2024,326.79,5,1633.95,PayPal,Completed
T442964,C1297,P913,STORE_46,14-04-2024,696.15,4,2784.6,Bank Transfer,Completed
T442968,C1635,P470,STORE_48,09-09-2024,234.76,10,2347.6,PayPal,Completed
T443021,C1732,P431,STORE_45,19-09-2024,234.76,3,704.28,Credit Card,Cancelled
T443108,C749,P495,STORE_25,29-01-2024,429.33,5,2146.65,Credit Card,Completed
T443169,C1064,P233,STORE_35,02-02-2024,141.57,2,283.14,PayPal,Completed
T443180,C369,P707,STORE_41,19-04-2024,927.1,6,5562.6,Bank Transfer,Completed
T443226,C263,P431,STORE_39,14-05-2024,234.76,10,2347.6,Credit Card,Completed
T443233,C1496,P1900,STORE_26,18-06-2024,735.59,4,2942.36,Credit Card,Completed
T443247,C1076,P564,STORE_23,03-08-2024,577.38,9,5196.42,PayPal,Cancelled
T443249,C1531,P725,STORE_5,23-01-2024,740.88,10,7408.8,Bank Transfer,Completed
T443271,C544,P283,STORE_44,17-02-2024,308.4,2,616.8,Bank Transfer,Completed
T443280,C1976,P432,STORE_43,28-04-2024,879.28,1,879.28,Bank Transfer,Completed
T443289,C390,P1875,STORE_28,25-01-2024,523.11,5,2615.55,PayPal,Completed
T443346,C921,P50,STORE_26,28-04-2024,797.5,10,7975,PayPal,Completed
T443347,C953,P270,STORE_40,13-06-2024,812.83,5,4064.15,PayPal,Completed
T44335,C19,P407,STORE_48,09-08-2024,767.45,5,3837.25,Bank Transfer,Cancelled
T44338,C820,P14,STORE_17,24-08-2024,487.24,9,4385.16,Bank Transfer,Cancelled
T443421,C469,P244,STORE_9,12-01-2024,429.94,10,4299.4,Bank Transfer,Completed
T443428,C792,P188,STORE_47,15-03-2024,949.37,6,5696.22,Bank Transfer,Completed
T443440,C122,P327,STORE_33,11-01-2024,207.78,8,1662.24,Credit Card,Cancelled
T443458,C1225,P769,STORE_45,18-08-2024,429.94,6,2579.64,Bank Transfer,Completed
T443465,C1441,P861,STORE_43,16-01-2024,763.22,3,2289.66,PayPal,Completed
T443509,C418,P723,STORE_15,30-01-2024,241.69,10,2416.9,Bank Transfer,Cancelled
T443547,C734,P953,STORE_44,23-03-2024,34.34,8,274.72,Credit Card,Completed
T443603,C1401,P965,STORE_34,26-03-2024,326.79,1,326.79,Credit Card,Cancelled
T443647,C651,P406,STORE_15,26-06-2024,577.38,10,5773.8,Credit Card,Completed
T443655,C989,P603,STORE_1,27-06-2024,11.54,5,57.7,Credit Card,Cancelled
T443663,C1982,P335,STORE_32,05-08-2024,487.24,3,1461.72,PayPal,Cancelled
T443712,C1498,P623,STORE_8,11-02-2024,531.3,3,1593.9,Credit Card,Completed
T443741,C455,P719,STORE_36,08-03-2024,487.24,7,3410.68,Credit Card,Cancelled
T443778,C462,P254,STORE_9,04-09-2024,759.65,3,2278.95,PayPal,Completed
T443784,C1698,P110,STORE_10,07-01-2024,98.82,9,889.38,Credit Card,Completed
T443787,C1174,P549,STORE_15,20-04-2024,618.14,7,4326.98,PayPal,Completed
T443809,C232,P864,STORE_31,13-06-2024,615.07,3,1845.21,Credit Card,Completed
T443836,C1386,P935,STORE_6,02-03-2024,135.89,4,543.56,Credit Card,Completed
T443890,C1396,P875,STORE_39,18-09-2024,573.58,9,5162.22,Bank Transfer,Completed
