Transaction_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,product_id,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Channel,City,Store_Location
T327892,C20,73,Male,Yes,Home,P472,Completed,Paypal,7105.2,888.15,8,19-07-2024,Online,South Jason,STORE_35
T32790,C634,73,Male,No,Beauty,P74,Completed,Debit Card,8270.2,827.02,10,24-08-2024,Physical,South Staceyshire,STORE_46
T327920,C1202,69,Female,Yes,Home,P1977,Completed,Debit Card,5294.2,529.42,10,21-10-2023,Online,Fergusonbury,STORE_12
T327939,C426,69,Female,No,Clothing,P843,Completed,Paypal,858.34,122.62,7,01-12-2023,Physical,Oliviaville,STORE_27
T327960,C1762,61,Female,No,Clothing,P283,Completed,Cash,1542,308.4,5,10-04-2024,Online,Boydstad,STORE_17
T327983,C1404,40,Female,Yes,Clothing,P513,Completed,Credit Card,8307.4,830.74,10,06-08-2024,Physical,Port Williamtown,STORE_36
T328000,C274,58,Male,No,Toys,P224,Completed,Paypal,368.44,368.44,1,19-09-2024,Physical,New Jamesside,STORE_37
T32802,C330,79,Male,No,Books,P965,Cancelled,Paypal,2792.7,558.54,5,28-09-2023,Physical,Jasonton,STORE_26
T328030,C1154,79,Male,Yes,Toys,P682,Cancelled,Credit Card,3175.41,453.63,7,07-05-2024,Physical,Mataberg,STORE_3
T328080,C1827,79,Male,No,Electronics,P94,Completed,Cash,3410.68,487.24,7,04-09-2024,Physical,South Karenburgh,STORE_3
T328082,C593,79,Male,No,Clothing,P843,Cancelled,Debit Card,613.1,122.62,5,17-09-2024,Physical,New Kevinfort,STORE_4
T328105,C44,27,Female,Yes,Books,P470,Cancelled,Debit Card,1650.42,825.21,2,22-10-2023,Online,Lake Crystal,STORE_32
T328113,C1250,27,Female,No,Books,P492,Completed,Paypal,92.58,92.58,1,29-04-2024,Physical,Port Thomas,STORE_18
T328127,C278,27,Female,No,Books,P779,Completed,Paypal,4056.72,676.12,6,21-06-2024,Online,Lake Christopherfort,STORE_43
T328131,C1512,57,Female,No,Books,P129,Completed,Paypal,1475.04,210.72,7,05-04-2024,Physical,Tracyland,STORE_20
T328146,C56,57,Female,No,Toys,P133,Completed,Credit Card,7812.2,781.22,10,30-04-2024,Physical,Howardside,STORE_30
T328155,C906,57,Female,No,Clothing,P1644,Completed,Credit Card,2654.16,442.36,6,17-07-2024,Physical,Allenberg,STORE_16
T328196,C85,36,Male,No,Electronics,P1531,Completed,Credit Card,197.45,39.49,5,09-03-2024,Online,Hatfieldstad,STORE_23
T328230,C656,21,Female,No,Electronics,P234,Cancelled,Cash,2475.44,618.86,4,09-11-2023,Physical,East Christopher,STORE_11
T328256,C1771,49,Female,No,Clothing,P890,Cancelled,Cash,2812.05,312.45,9,24-06-2024,Online,Lake Marctown,STORE_42
T328264,C490,49,Female,No,Beauty,P1419,Cancelled,Credit Card,3969.7,793.94,5,18-09-2024,Online,South Meghan,STORE_23
T32828,C1944,21,Female,No,Clothing,P917,Completed,Cash,4371.15,624.45,7,20-12-2023,Physical,North Amber,STORE_27
T328289,C445,21,Female,No,Toys,P406,Cancelled,Debit Card,1154.76,577.38,2,15-03-2024,Online,New Melissa,STORE_8
T328312,C1116,59,Female,Yes,Clothing,P465,Cancelled,Debit Card,34.62,11.54,3,21-11-2023,Online,North Fernando,STORE_34
T328313,C119,59,Female,No,Toys,P719,Completed,Cash,7456.7,745.67,10,16-01-2024,Online,Barnettstad,STORE_32
T328334,C1824,59,Female,Yes,Beauty,P537,Cancelled,Paypal,6181.98,883.14,7,30-04-2024,Physical,Arnoldville,STORE_4
T328394,C1842,76,Male,No,Books,P179,Cancelled,Debit Card,2789.4,697.35,4,19-11-2023,Online,Matthewton,STORE_25
T32841,C748,76,Male,No,Books,P561,Completed,Debit Card,1907.16,635.72,3,13-02-2024,Physical,East Jennifer,STORE_27
T328434,C1181,76,Male,No,Electronics,P255,Completed,Debit Card,904.3,452.15,2,03-06-2024,Physical,Mendozamouth,STORE_28
T328452,C697,76,Male,Yes,Clothing,P715,Completed,Credit Card,6550.1,655.01,10,21-09-2024,Online,South Brendamouth,STORE_35
T328457,C592,75,Male,No,Beauty,P893,Completed,Paypal,3177.44,397.18,8,29-01-2024,Online,Douglasville,STORE_35
T328494,C314,75,Male,Yes,Beauty,P818,Cancelled,Cash,472.29,157.43,3,22-06-2024,Online,South Sean,STORE_8
T328495,C1278,66,Male,No,Electronics,P728,Cancelled,Cash,7141.5,793.5,9,28-01-2024,Physical,Smithfurt,STORE_14
T328503,C203,68,Female,No,Home,P472,Cancelled,Credit Card,888.15,888.15,1,05-11-2023,Online,Moniquefort,STORE_33
T328565,C1433,40,Female,No,Electronics,P276,Completed,Paypal,6585.84,823.23,8,27-02-2024,Physical,New Larryland,STORE_4
T328581,C929,20,Male,No,Electronics,P255,Completed,Credit Card,2260.75,452.15,5,18-07-2024,Physical,Katherineshire,STORE_5
T328601,C1198,64,Male,No,Home,P880,Completed,Cash,5228.16,746.88,7,02-01-2024,Physical,Tracyview,STORE_10
T328605,C721,64,Male,No,Beauty,P558,Completed,Cash,3634.2,363.42,10,18-01-2024,Physical,West Heather,STORE_3
T328673,C1349,64,Male,No,Electronics,P1942,Completed,Paypal,869.56,434.78,2,12-05-2024,Physical,Morenohaven,STORE_4
T328691,C273,20,Male,No,Electronics,P255,Completed,Cash,3165.05,452.15,7,27-10-2023,Online,Gainesside,STORE_33
T328694,C1902,68,Female,No,Toys,P944,Completed,Debit Card,5734.7,573.47,10,20-04-2024,Online,Markhaven,STORE_31
T328716,C1530,36,Female,No,Electronics,P902,Completed,Paypal,1206.6,402.2,3,06-09-2024,Physical,East Virginia,STORE_44
T328727,C698,33,Female,Yes,Beauty,P250,Completed,Cash,1062.6,531.3,2,10-04-2024,Physical,Huangfort,STORE_3
T328730,C1780,43,Male,No,Toys,P433,Completed,Paypal,6077.2,759.65,8,13-02-2024,Physical,Port Stephanie,STORE_30
T328751,C376,80,Male,No,Electronics,P642,Cancelled,Credit Card,4855.8,809.3,6,31-07-2024,Physical,Samuelton,STORE_16
T328779,C1589,77,Female,Yes,Beauty,P523,Cancelled,Paypal,4550.05,910.01,5,12-04-2024,Physical,Johnsonland,STORE_24
T328785,C944,53,Male,Yes,Books,P599,Completed,Credit Card,738.3,246.1,3,24-10-2023,Physical,Willisside,STORE_26
T328833,C1722,53,Male,Yes,Books,P708,Cancelled,Cash,7702.24,962.78,8,24-04-2024,Online,Lake Dillonville,STORE_12
T328836,C479,53,Male,No,Books,P127,Cancelled,Paypal,701.82,116.97,6,08-05-2024,store_type,New Margaretberg,store_id
T328855,C813,53,Male,No,Toys,P944,Cancelled,Credit Card,1720.41,573.47,3,26-08-2024,Physical,Kelleyberg,STORE_4
T328863,C1667,32,Male,No,Books,P278,Cancelled,Credit Card,5528.7,614.3,9,03-09-2024,Online,Pattersonton,STORE_35
T32892,C29,21,Male,No,Clothing,P54,Cancelled,Credit Card,8265.8,826.58,10,27-01-2024,Physical,Markland,STORE_7
T328927,C1229,21,Male,No,Clothing,P755,Completed,Paypal,212.43,70.81,3,28-01-2024,Online,Stevenchester,STORE_23
T328930,C1854,33,Female,No,Toys,P7130,Completed,Paypal,1973.85,657.95,3,04-07-2024,Physical,East Vickiview,STORE_26
T328933,C1128,77,Male,No,Beauty,P398,Completed,Debit Card,1608.69,536.23,3,25-12-2023,Online,Melissaburgh,STORE_19
T328940,C987,61,Female,No,Clothing,P20,Completed,Paypal,1380.32,345.08,4,24-09-2023,Online,Miguelview,STORE_23
T328941,C352,61,Female,No,Clothing,P327,Completed,Paypal,7192.4,899.05,8,21-04-2024,Physical,East Francesmouth,STORE_46
T328983,C414,51,Male,No,Home,P110,Completed,Credit Card,830.56,415.28,2,24-03-2024,Online,Marciaberg,STORE_25
T329009,C217,51,Male,No,Beauty,P953,Cancelled,Cash,5599.1,559.91,10,26-08-2024,Physical,Aliciaville,STORE_3
T329012,C1112,60,Male,No,Home,P536,Completed,Credit Card,1039.68,346.56,3,15-12-2023,Online,New Samuel,STORE_40
T32902,C352,72,Female,Yes,Clothing,P465,Completed,Debit Card,103.86,11.54,9,30-09-2023,Physical,East Francesmouth,STORE_5
T32903,C746,72,Female,No,Toys,P456,Completed,Paypal,777.33,777.33,1,31-01-2024,Online,Fowlertown,STORE_31
T329039,C636,79,Male,No,Toys,P446,Completed,Paypal,383.7,383.7,1,06-01-2024,Physical,New Tiffany,STORE_29
T329043,C617,79,Male,Yes,Books,P434,Completed,Credit Card,2062.56,257.82,8,03-03-2024,Physical,New Jennaville,STORE_24
T32906,C1176,79,Male,No,Clothing,P254,Completed,Debit Card,1184.72,592.36,2,27-04-2024,Physical,Kurtport,STORE_11
T329087,C763,48,Male,No,Clothing,P465,Completed,Credit Card,103.86,11.54,9,11-02-2024,Physical,Port Molly,STORE_36
T329097,C595,47,Female,No,Home,P619,Completed,Cash,1780.36,890.18,2,30-10-2023,Physical,Kariport,STORE_28
T329123,C144,47,Female,No,Books,P369,Completed,Credit Card,3570.8,357.08,10,01-12-2023,Online,Georgeshire,STORE_2
T329143,C939,47,Female,Yes,Toys,P944,Completed,Cash,4587.76,573.47,8,17-06-2024,Online,Anthonybury,STORE_39
T329148,C656,56,Female,No,Beauty,P626,Completed,Debit Card,7549.38,838.82,9,23-02-2024,Online,East Christopher,STORE_39
T329186,C1840,53,Female,No,Toys,P53,Completed,Paypal,7179.75,797.75,9,01-12-2023,Physical,Amandastad,STORE_16
T329190,C855,53,Female,No,Books,P179,Completed,Paypal,3486.75,697.35,5,01-05-2024,Online,West Jennifer,STORE_19
T329243,C663,32,Male,No,Electronics,P875,Completed,Cash,1720.74,573.58,3,26-04-2024,Online,Chenstad,STORE_8
T329254,C1193,74,Male,No,Electronics,P851,Cancelled,Credit Card,6440.4,644.04,10,10-04-2024,Online,Lake Wandashire,STORE_34
T329261,C1386,24,Female,No,Beauty,P1419,Completed,Debit Card,3175.76,793.94,4,24-11-2023,Physical,Taylortown,STORE_36
T32929,C417,19,Female,No,Books,P784,Completed,Debit Card,4158.36,693.06,6,19-05-2024,Physical,Lake Timothyshire,STORE_37
T329290,C893,71,Female,No,Electronics,P999,Completed,Paypal,1324.14,662.07,2,15-05-2024,Online,Howardland,STORE_34
T329303,C653,71,Male,Yes,Toys,P682,Completed,Credit Card,907.26,453.63,2,04-02-2024,Online,New Antonioview,STORE_12
T329336,C320,61,Male,No,Clothing,P755,Cancelled,Cash,141.62,70.81,2,11-05-2024,Online,Lake Michaeltown,STORE_2
T329392,C431,36,Female,No,Books,P984,Completed,Debit Card,1036.72,259.18,4,21-04-2024,Physical,Amandatown,STORE_46
T329401,C892,36,Female,No,Clothing,P938,Completed,Paypal,259.49,37.07,7,24-04-2024,Physical,South Victoria,STORE_48
T329429,C728,62,Female,No,Books,P495,Completed,Debit Card,3348.31,478.33,7,21-01-2024,Physical,Raytown,STORE_11
T32943,C987,62,Female,No,Home,P644,Completed,Credit Card,2974.53,991.51,3,18-02-2024,Online,Miguelview,STORE_34
T329434,C1591,39,Female,Yes,Electronics,P94,Completed,Credit Card,2436.2,487.24,5,28-03-2024,Physical,Jamesstad,STORE_50
T32945,C784,33,Female,No,Home,P34,Cancelled,Cash,2558.61,852.87,3,21-12-2023,Online,Jessicaborough,STORE_22
T329466,C1107,33,Female,No,Home,P880,Cancelled,Debit Card,2987.52,746.88,4,31-03-2024,Physical,Elizabethtown,STORE_7
T329505,C956,20,Male,Yes,Clothing,P254,Completed,Cash,5923.6,592.36,10,25-02-2024,Online,Mauriceville,STORE_12
T329546,C556,24,Male,No,Beauty,P1875,Cancelled,Debit Card,1569.33,523.11,3,25-06-2024,Physical,Williamshire,STORE_4
T329591,C1295,32,Male,No,Clothing,P517,Completed,Paypal,2174.6,543.65,4,29-12-2023,Physical,Coreyborough,STORE_10
T329598,C670,18,Female,No,Electronics,P234,Cancelled,Debit Card,5569.74,618.86,9,09-11-2023,Online,Vanessaview,STORE_2
T329599,C1504,18,Female,Yes,Electronics,P212,Completed,Debit Card,3274.5,327.45,10,27-01-2024,Physical,Lake Amandaview,STORE_20
T329629,C226,36,Female,No,Books,P129,Completed,Paypal,632.16,210.72,3,08-12-2023,Physical,Nguyenland,STORE_37
T32964,C1181,36,Female,No,Beauty,P50,Completed,Cash,7975,797.5,10,07-04-2024,Online,Mendozamouth,STORE_34
T329657,C915,36,Female,No,Toys,P133,Completed,Cash,3124.88,781.22,4,31-07-2024,Physical,South Michelle,STORE_29
T329684,C1973,35,Female,No,Clothing,P702,Cancelled,Paypal,543.56,135.89,4,16-04-2024,Online,West Walterton,STORE_8
T329688,C1140,52,Male,No,Clothing,P54,Cancelled,Debit Card,826.58,826.58,1,04-05-2024,Physical,East Marie,STORE_30
T329703,C1647,52,Male,No,Electronics,P427,Cancelled,Paypal,3778.83,419.87,9,23-06-2024,Physical,Hendersonmouth,STORE_36
T329710,C1808,52,Male,No,Electronics,P886,Completed,Cash,3627.25,725.45,5,21-08-2024,Online,West Sydney,STORE_35
T329718,C248,30,Female,No,Beauty,P335,Cancelled,Paypal,2401.71,800.57,3,08-06-2024,Physical,Burtonfort,STORE_44
T329723,C8,40,Female,Yes,Toys,P944,Cancelled,Cash,573.47,573.47,1,06-12-2023,Online,South Robertland,STORE_49
T329744,C505,45,Male,No,Electronics,P714,Completed,Paypal,1709.12,854.56,2,02-05-2024,store_type,East Joseph,store_id
T32975,C355,46,Female,No,Home,P266,Completed,Credit Card,8803.9,880.39,10,18-08-2024,Physical,Kyleburgh,STORE_14
T329774,C1005,31,Male,Yes,Books,P369,Cancelled,Credit Card,3570.8,357.08,10,25-01-2024,Physical,North Steven,STORE_20
T32978,C2000,27,Male,No,Home,P52,Cancelled,Cash,3690.8,461.35,8,26-11-2023,Physical,West Joel,STORE_37
T329780,C1552,20,Female,No,Books,P369,Cancelled,Debit Card,714.16,357.08,2,27-02-2024,Physical,Lake Markmouth,STORE_36
T329797,C1308,20,Female,Yes,Clothing,P900,Cancelled,Debit Card,2058.28,294.04,7,17-07-2024,Online,Hughesland,STORE_9
T329798,C75,63,Male,No,Clothing,P913,Completed,Credit Card,2088.45,696.15,3,06-10-2023,Physical,Port Lauraview,STORE_36
T329853,C174,63,Male,No,Home,P266,Cancelled,Debit Card,8803.9,880.39,10,20-04-2024,Physical,North Alexander,STORE_18
T329865,C489,60,Male,Yes,Clothing,P897,Completed,Cash,2569.32,856.44,3,14-01-2024,Physical,Jimenezfurt,STORE_36
T329866,C1407,60,Male,No,Beauty,P953,Completed,Cash,4479.28,559.91,8,29-06-2024,Physical,West Dennistown,STORE_7
T329873,C919,32,Female,No,Beauty,P215,Cancelled,Cash,4396.4,879.28,5,04-09-2024,Physical,Pattersonville,STORE_29
T329893,C846,45,Male,No,Toys,P937,Completed,Paypal,1200.72,150.09,8,04-03-2024,Online,South Bryceland,STORE_39
T329914,C1570,41,Male,No,Clothing,P441,Completed,Cash,8702.64,966.96,9,05-05-2024,Physical,North Ronaldfort,STORE_18
T329923,C1321,73,Female,No,Beauty,P250,Cancelled,Paypal,1593.9,531.3,3,27-03-2024,Online,New Matthewborough,STORE_38
T329948,C1741,28,Male,No,Home,P431,Completed,Cash,2784.24,464.04,6,09-01-2024,Physical,Lake Charlesmouth,STORE_28
T329962,C1066,28,Male,No,Home,P681,Cancelled,Paypal,6456.08,807.01,8,18-02-2024,Physical,West Yesenia,STORE_50
T329975,C507,20,Male,No,Books,P434,Completed,Cash,1546.92,257.82,6,14-08-2024,Physical,Hallfurt,STORE_47
T329977,C1033,79,Female,No,Books,P916,Completed,Paypal,2106.88,263.36,8,19-02-2024,Physical,Ayersmouth,STORE_15
T329979,C732,79,Female,No,Electronics,P94,Completed,Paypal,2923.44,487.24,6,18-08-2024,Online,Port Lauren,STORE_38
T330031,C1136,57,Female,No,Books,P432,Completed,Debit Card,993.96,248.49,4,26-10-2023,Physical,Schwartzburgh,STORE_11
T330043,C1546,57,Female,No,Electronics,P999,Cancelled,Cash,3310.35,662.07,5,21-06-2024,Physical,Lake Donaldmouth,STORE_41
T330055,C426,57,Female,No,Books,P982,Completed,Cash,3550.19,507.17,7,04-09-2024,Physical,Oliviaville,STORE_10
T33007,C892,61,Male,No,Home,P431,Completed,Debit Card,2784.24,464.04,6,06-11-2023,Physical,South Victoria,STORE_18
T330071,C1580,61,Male,No,Toys,P639,Completed,Credit Card,336.04,84.01,4,02-08-2024,Online,Garciaside,STORE_8
T33010,C1444,27,Male,Yes,Toys,P934,Cancelled,Credit Card,930.59,930.59,1,12-09-2024,Physical,Matthewmouth,STORE_26
T330111,C839,33,Female,No,Home,P536,Completed,Debit Card,1386.24,346.56,4,12-08-2024,Online,Goodmanchester,STORE_13
T330167,C491,58,Female,No,Books,P779,Cancelled,Cash,3380.6,676.12,5,04-07-2024,Online,North Carrie,STORE_31
T330169,C171,51,Male,No,Beauty,P244,Completed,Paypal,4626.8,578.35,8,26-11-2023,Physical,Mcdonaldburgh,STORE_11
T330172,C599,51,Male,Yes,Beauty,P57,Completed,Debit Card,977.41,139.63,7,20-03-2024,Online,Port Briannafurt,STORE_8
T330173,C1778,51,Male,No,Beauty,P818,Completed,Credit Card,157.43,157.43,1,15-04-2024,Physical,West Luisbury,STORE_3
T330190,C1566,53,Male,No,Beauty,P922,Cancelled,Credit Card,2992.14,997.38,3,21-12-2023,Physical,Deniseside,STORE_3
T330205,C332,34,Male,No,Electronics,P276,Completed,Debit Card,3292.92,823.23,4,07-11-2023,Online,South Susanborough,STORE_8
T330208,C964,34,Male,No,Beauty,P138,Cancelled,Paypal,5342.54,763.22,7,08-06-2024,Online,South Toddland,STORE_33
T330210,C1390,63,Male,No,Electronics,P491,Completed,Cash,4155.04,519.38,8,08-07-2024,Physical,Port Christinamouth,STORE_27
T330349,C529,52,Male,No,Toys,P682,Cancelled,Credit Card,453.63,453.63,1,19-01-2024,Physical,Moorefort,STORE_10
T330368,C1576,54,Male,No,Books,P799,Cancelled,Paypal,3108.35,621.67,5,27-01-2024,Physical,Frazierchester,STORE_27
T330404,C16,69,Male,No,Books,P935,Completed,Credit Card,320.91,320.91,1,05-04-2024,Physical,Jessicatown,STORE_16
T330428,C456,69,Male,No,Electronics,P94,Cancelled,Debit Card,1948.96,487.24,4,30-08-2024,Physical,West Jacobfurt,STORE_28
T330460,C87,58,Female,Yes,Books,P965,Completed,Debit Card,5585.4,558.54,10,12-04-2024,Physical,Darrenshire,STORE_41
T330482,C1775,58,Female,No,Toys,P366,Completed,Cash,1756.78,878.39,2,06-05-2024,Online,Gillton,STORE_17
T33053,C565,55,Male,No,Beauty,P180,Completed,Cash,6029.28,669.92,9,19-11-2023,Physical,Bryanbury,STORE_24
T330540,C725,27,Female,No,Beauty,P738,Cancelled,Cash,3493.36,873.34,4,28-02-2024,Physical,Tamarafurt,STORE_48
T330575,C138,79,Male,No,Beauty,P250,Completed,Cash,3719.1,531.3,7,09-10-2023,Online,Calebhaven,STORE_43
T330597,C758,79,Male,Yes,Home,P52,Completed,Credit Card,2306.75,461.35,5,12-11-2023,Online,Raymondburgh,STORE_35
T330599,C1936,63,Male,No,Clothing,P913,Cancelled,Cash,6265.35,696.15,9,18-10-2023,Physical,New Bryan,STORE_7
T330607,C799,63,Male,No,Electronics,P886,Completed,Credit Card,2176.35,725.45,3,14-04-2024,Physical,Rodriguezville,STORE_4
T330662,C1599,48,Female,Yes,Beauty,P220,Completed,Debit Card,1541.66,770.83,2,13-06-2024,Physical,East Sheri,STORE_27
T330685,C1208,57,Female,No,Electronics,P248,Completed,Cash,1512.93,504.31,3,09-09-2024,Physical,East Jenniferland,STORE_44
T330688,C452,61,Female,Yes,Beauty,P738,Completed,Debit Card,873.34,873.34,1,04-11-2023,Physical,Stephensonborough,STORE_48
T330715,C776,61,Female,No,Toys,P446,Completed,Cash,3453.3,383.7,9,25-07-2024,Physical,Lake Maryton,STORE_41
T330818,C26,41,Male,Yes,Books,P432,Completed,Paypal,1987.92,248.49,8,09-04-2024,Physical,Port Christinaberg,STORE_41
T330828,C713,18,Male,No,Home,P1977,Completed,Credit Card,4235.36,529.42,8,26-07-2024,Online,Jacksonmouth,STORE_34
T33088,C1195,18,Male,No,Electronics,P493,Completed,Credit Card,2339.52,779.84,3,21-09-2024,Physical,Shannonhaven,STORE_10
T330881,C331,44,Female,No,Toys,P366,Completed,Paypal,7905.51,878.39,9,02-02-2024,Online,Lake Marystad,STORE_17
T330885,C1972,44,Female,No,Beauty,P407,Cancelled,Cash,3837.25,767.45,5,26-04-2024,Online,West Lisaland,STORE_39
T330910,C1245,44,Female,Yes,Beauty,P74,Completed,Debit Card,1654.04,827.02,2,20-05-2024,Physical,Lake Tiffany,STORE_36
T330928,C509,64,Female,No,Toys,P937,Cancelled,Debit Card,1500.9,150.09,10,28-10-2023,Online,East Marcus,STORE_32
T330991,C1314,64,Female,No,Beauty,P769,Cancelled,Credit Card,2749.3,274.93,10,26-05-2024,Physical,Guzmanton,STORE_20
T331000,C1073,30,Female,No,Beauty,P57,Cancelled,Credit Card,837.78,139.63,6,05-12-2023,Online,Lake Adamberg,STORE_23
T331075,C582,30,Female,No,Toys,P719,Cancelled,Cash,5219.69,745.67,7,06-03-2024,Physical,Fletcherberg,STORE_24
T331081,C29,47,Male,No,Books,P613,Completed,Debit Card,322.72,322.72,1,09-11-2023,Online,Markland,STORE_38
T331105,C567,47,Male,No,Books,P495,Completed,Credit Card,4304.97,478.33,9,04-08-2024,Physical,North Andrea,STORE_41
T331116,C781,70,Male,No,Books,P965,Completed,Credit Card,3351.24,558.54,6,21-12-2023,store_type,Port Amy,store_id
T331166,C445,70,Male,Yes,Clothing,P917,Completed,Debit Card,4995.6,624.45,8,25-12-2023,Online,New Melissa,STORE_33
T331190,C696,53,Male,No,Beauty,P3,Completed,Credit Card,235.01,235.01,1,05-08-2024,Physical,Laurafurt,STORE_29
T331204,C171,43,Male,No,Clothing,P843,Cancelled,Cash,367.86,122.62,3,03-03-2024,Physical,Mcdonaldburgh,STORE_18
T331220,C1491,57,Female,No,Clothing,P327,Completed,Cash,6293.35,899.05,7,21-03-2024,Physical,West Kurtmouth,STORE_11
T33123,C1096,63,Female,No,Electronics,P851,Completed,Paypal,6440.4,644.04,10,18-11-2023,Physical,Haileyland,STORE_46
T331246,C1528,63,Female,No,Beauty,P483,Cancelled,Paypal,3869.46,429.94,9,10-02-2024,Physical,Samanthatown,STORE_41
T331248,C609,78,Female,No,Electronics,P714,Completed,Credit Card,8545.6,854.56,10,17-05-2024,Physical,East Phillip,STORE_20
T331251,C1584,41,Male,Yes,Toys,P349,Completed,Cash,6516.27,724.03,9,05-11-2023,Physical,Port Stevenburgh,STORE_37
T331270,C586,41,Male,No,Home,P472,Cancelled,Credit Card,2664.45,888.15,3,17-02-2024,Online,North Aaronstad,STORE_33
T331272,C1144,41,Male,No,Books,P195,Completed,Debit Card,2755.3,551.06,5,13-07-2024,Physical,Travisstad,STORE_24
T331325,C270,53,Male,Yes,Home,P56,Completed,Cash,97.66,97.66,1,27-07-2024,Online,Santanafurt,STORE_39
T331344,C528,51,Female,No,Clothing,P549,Completed,Cash,1236.28,618.14,2,04-11-2023,Physical,Burnettport,STORE_7
T331355,C1229,51,Female,No,Clothing,P723,Completed,Cash,2251.77,750.59,3,04-11-2023,Physical,Stevenchester,STORE_44
T331369,C1870,51,Female,No,Toys,P934,Cancelled,Paypal,2791.77,930.59,3,17-08-2024,Physical,North Christineborough,STORE_26
T331421,C225,79,Female,No,Clothing,P913,Completed,Credit Card,696.15,696.15,1,23-02-2024,Online,Robinsonborough,STORE_13
T331431,C1204,32,Female,No,Clothing,P896,Completed,Cash,927.1,927.1,1,20-01-2024,Physical,Juliachester,STORE_27
T33144,C1538,32,Female,No,Clothing,P549,Completed,Credit Card,618.14,618.14,1,09-02-2024,Online,East Jesus,STORE_13
T331518,C518,32,Female,No,Beauty,P905,Cancelled,Paypal,412.02,58.86,7,30-05-2024,Physical,Salazarfort,STORE_4
