Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Product_Type,Unit_Price,Quantity,Total_Price,Payment_Method,Channel,Order_Status,Loyalty_Member,Age,Gender,City
T35046,C1599,P531,STORE_7,2023-10-08,Books,788.37,6,4730.22,Paypal,Physical,Cancelled,TRUE,71,Male,East Sheri
T350502,C1025,P283,STORE_8,2023-10-07,Clothing,308.4,5,1542,Paypal,Online,Cancelled,TRUE,62,Male,West Markshire
T350520,C1605,P446,STORE_30,2023-10-28,Beauty,748.94,2,1497.88,Cash,Physical,Cancelled,TRUE,68,Male,West Valerieville
T350551,C1260,P102,STORE_13,2024-03-12,Clothing,504.81,8,4038.48,Paypal,Online,Completed,FALSE,42,Female,Port Victoriaton
T350581,C1433,P2,STORE_34,2024-03-30,Books,207.78,1,207.78,Debit Card,Online,Cancelled,FALSE,75,Male,New Larryland
T350612,C1510,P446,STORE_6,2023-10-23,Beauty,748.94,4,2995.76,Debit Card,Physical,Cancelled,TRUE,65,Female,Schultzshire
T350617,C557,P94,STORE_44,2024-02-28,Electronics,487.24,2,974.48,Credit Card,Physical,Completed,TRUE,39,Male,South Stephaniemouth
T350637,C300,P94,STORE_29,2023-10-19,Electronics,487.24,9,4385.16,Paypal,Physical,Completed,TRUE,41,Male,Leonardton
T350643,C1968,P346,STORE_35,2024-07-18,Toys,160.33,3,480.99,Paypal,Online,Cancelled,TRUE,77,Male,Virginiaview
T350696,C1859,P818,STORE_24,2023-12-26,Beauty,740.88,3,2222.64,Credit Card,Physical,Completed,TRUE,58,Male,West David
T350697,C1119,P940,STORE_26,2023-10-15,Toys,740.88,6,4445.28,Debit Card,Physical,Completed,TRUE,56,Female,North Aaronstad
T350708,C289,P233,STORE_34,2024-02-04,Electronics,141.57,4,566.28,Cash,Online,Cancelled,TRUE,23,Male,South Jameschester
T350720,C1769,P406,STORE_50,2024-08-14,Toys,577.38,3,1732.14,Paypal,Physical,Completed,TRUE,56,Male,Martinezfurt
T350757,C123,P81,STORE_22,2024-05-17,Home,326.79,1,326.79,Debit Card,Physical,Completed,FALSE,18,Male,Adamfurt
T350814,C2000,P569,STORE_21,2024-08-16,Electronics,673.73,3,2021.19,Paypal,Physical,Cancelled,TRUE,65,Male,West Joel
T350852,C236,P682,STORE_42,2024-01-27,Clothing,452.15,7,3165.05,Cash,Online,Cancelled,TRUE,77,Female,South Alexanderchester
T350901,C424,P620,STORE_39,2023-11-03,Beauty,39.49,1,39.49,Debit Card,Online,Cancelled,TRUE,50,Female,Shelleyburgh
T350915,C1228,P52,STORE_18,2024-04-13,Toys,452.15,1,452.15,Credit Card,Physical,Completed,TRUE,73,Female,Davishaven
T350916,C1794,P897,STORE_28,2024-01-28,Home,207.78,8,1662.24,Cash,Physical,Completed,FALSE,23,Female,Susanville
T350943,C985,P215,STORE_7,2024-01-19,Beauty,879.28,3,2637.84,Cash,Physical,Completed,TRUE,77,Female,Julieville
T350957,C1829,P705,STORE_15,2024-03-09,Books,767.45,8,6139.6,Cash,Physical,Completed,FALSE,74,Male,Griffithshire
T35098,C1392,P496,STORE_49,2024-03-30,Beauty,34.34,8,274.72,Cash,Online,Completed,FALSE,72,Female,Laramouth
T35099,C1529,P593,STORE_43,2023-11-11,Clothing,259.96,9,2339.64,Paypal,Online,Completed,FALSE,64,Female,North Melissaborough
T351004,C260,P36,STORE_14,2024-04-03,Electronics,141.57,9,1274.13,Paypal,Physical,Completed,TRUE,19,Male,South Loganstad
T351034,C636,P938,STORE_4,2024-06-30,Clothing,759.65,4,3038.6,Credit Card,Physical,Completed,TRUE,79,Female,New Tiffany
T351049,C471,P940,STORE_17,2024-07-18,Toys,740.88,1,740.88,Paypal,Online,Cancelled,TRUE,35,Male,New Ryanside
T351073,C999,P634,STORE_48,2024-08-12,Books,290.75,7,2035.25,Debit Card,Physical,Completed,TRUE,46,Female,Melissashire
T351120,C127,P537,STORE_7,2024-09-15,Beauty,531.3,3,1593.9,Credit Card,Physical,Completed,TRUE,65,Male,Meganmouth
T351220,C1209,P138,STORE_20,2024-02-02,Beauty,763.22,4,3052.88,Paypal,Physical,Completed,TRUE,44,Male,South Sonyamouth
T351248,C1970,P715,STORE_32,2024-07-08,Clothing,207.78,7,1454.46,Paypal,Online,Completed,TRUE,63,Male,Jordanbury
T351281,C1388,P639,STORE_37,2023-10-08,Clothing,429.94,4,1719.76,Cash,Physical,Completed,TRUE,31,Female,Buckstad
T351310,C1070,P195,STORE_16,2024-01-29,Books,487.24,6,2923.44,Debit Card,Physical,Cancelled,TRUE,54,Male,New Kaylaburgh
T351327,C268,P531,STORE_2,2024-08-17,Books,788.37,9,7095.33,Debit Card,Physical,Completed,FALSE,34,Female,Maldonadoview
T351328,C776,P517,STORE_31,2024-05-06,Clothing,452.15,9,4069.35,Credit Card,Physical,Completed,TRUE,29,Male,Lake Maryton
T351354,C929,P369,STORE_33,2024-08-06,Books,767.45,6,4604.7,Credit Card,Online,Completed,FALSE,44,Female,Katherineshire
T351359,C764,P55,STORE_11,2024-02-16,Books,507.17,6,3043.02,Debit Card,Physical,Cancelled,TRUE,30,Male,New Amyview
T351361,C348,P31,STORE_41,2024-09-09,Books,241.69,1,241.69,Cash,Physical,Completed,TRUE,35,Female,Juliemouth
T351366,C164,P492,STORE_2,2023-10-24,Clothing,763.22,8,6105.76,Paypal,Physical,Completed,FALSE,77,Male,Woodstown
T351384,C375,P707,STORE_13,2024-04-30,Books,927.1,1,927.1,Credit Card,Online,Completed,TRUE,50,Female,South Brittanyshire
T351411,C704,P220,STORE_48,2024-07-19,Clothing,770.83,3,2312.49,Debit Card,Physical,Completed,TRUE,78,Male,Taraton
T35146,C1147,P708,STORE_6,2024-09-12,Books,879.28,4,3517.12,Debit Card,Physical,Cancelled,FALSE,60,Male,Randychester
T351478,C42,P254,STORE_35,2024-04-05,Clothing,759.65,10,7596.5,Paypal,Online,Completed,TRUE,19,Female,South Melanie
T351498,C149,P69,STORE_32,2024-05-22,Home,961.39,6,5768.34,Cash,Online,Completed,TRUE,68,Male,Aliciaview
T351523,C536,P74,STORE_30,2024-02-16,Beauty,207.78,7,1454.46,Credit Card,Physical,Completed,FALSE,65,Male,Cynthiaville
T351539,C1865,P110,STORE_40,2024-02-11,Home,98.82,9,889.38,Paypal,Online,Cancelled,TRUE,77,Male,Hansenshire
T351570,C244,P102,STORE_1,2024-04-29,Clothing,504.81,3,1514.43,Credit Card,Online,Cancelled,FALSE,43,Female,South Kurtchester
T351574,C341,P493,STORE_46,2024-09-01,Electronics,531.3,8,4250.4,Debit Card,Physical,Cancelled,FALSE,24,Female,Carlafurt
T351632,C1332,P905,STORE_39,2024-05-03,Beauty,58.86,1,58.86,Cash,Online,Completed,FALSE,62,Male,Danielville
T351660,C150,P531,STORE_26,2023-12-07,Books,788.37,6,4730.22,Debit Card,Physical,Cancelled,FALSE,46,Female,North Michael
T351665,C235,P215,STORE_41,2024-01-17,Beauty,879.28,5,4396.4,Paypal,Physical,Completed,TRUE,23,Female,Elizabethhaven
T35168,C1407,P599,STORE_17,2024-05-08,Books,34.34,3,103.02,Cash,Online,Completed,FALSE,35,Male,West Dennistown
T351731,C1826,P250,STORE_28,2024-05-27,Beauty,531.3,3,1593.9,Cash,Physical,Cancelled,TRUE,32,Male,East William
T351732,C1401,P843,STORE_31,2024-06-28,Clothing,207.78,3,623.34,Debit Card,Physical,Cancelled,TRUE,21,Male,Lake Andrew
T351846,C1517,P578,STORE_13,2024-05-28,Electronics,326.79,1,326.79,Debit Card,Online,Cancelled,TRUE,37,Female,Lake Aaron
T351847,C926,P832,STORE_16,2024-07-28,Electronics,927.1,3,2781.3,Credit Card,Physical,Cancelled,FALSE,67,Male,New Gregory
T351851,C438,P886,STORE_27,2024-06-27,Electronics,725.45,8,5803.6,Paypal,Physical,Completed,TRUE,36,Female,Jonesport
T351882,C1992,P603,STORE_26,2024-09-17,Clothing,11.54,1,11.54,Debit Card,Physical,Cancelled,TRUE,71,Male,Jenkinsfurt
T351885,C1901,P53,STORE_25,2024-06-13,Clothing,34.34,8,274.72,Paypal,Online,Cancelled,TRUE,29,Male,Brownbury
T35193,C873,P613,STORE_46,2023-10-25,Beauty,577.38,6,3464.28,Paypal,Physical,Completed,FALSE,62,Male,North Aaronchester
T351941,C134,P784,STORE_4,2024-07-18,Books,34.34,7,240.38,Paypal,Physical,Cancelled,TRUE,64,Male,Lake Paulberg
T351963,C1682,P74,STORE_21,2023-10-25,Beauty,207.78,3,623.34,Cash,Physical,Cancelled,TRUE,28,Male,West Ashleytown
T351966,C1138,P179,STORE_33,2024-01-10,Books,697.35,8,5578.8,Cash,Online,Completed,FALSE,24,Female,Gonzalezchester
T351997,C503,P970,STORE_15,2023-11-19,Books,113.76,1,113.76,Debit Card,Physical,Completed,TRUE,40,Male,Port Lisatown
T35204,C1244,P348,STORE_20,2024-06-20,Home,657.95,4,2631.8,Debit Card,Physical,Cancelled,TRUE,42,Female,Ericview
T35209,C519,P796,STORE_36,2024-05-25,Electronics,531.3,1,531.3,Credit Card,Physical,Completed,TRUE,80,Male,Loriborough
T352101,C1959,P730,STORE_38,2023-12-22,Home,326.79,9,2941.11,Cash,Physical,Completed,TRUE,55,Male,Jonesville
T352142,C1623,P24,STORE_27,2024-03-29,Toys,945.45,2,1890.9,Credit Card,Physical,Completed,TRUE,40,Male,Larryview
T35217,C1134,P916,STORE_34,2024-06-23,Clothing,531.3,10,5313,Paypal,Online,Cancelled,TRUE,61,Male,Mcdanielport
T352198,C1696,P495,STORE_47,2024-09-01,Clothing,429.33,10,4293.3,Debit Card,Physical,Cancelled,TRUE,37,Male,Mathewshire
T352203,C817,P864,STORE_7,2023-10-25,Toys,615.07,5,3075.35,Credit Card,Physical,Completed,TRUE,64,Male,South Gloriaview
T352204,C1626,P725,STORE_27,2024-04-18,Books,740.88,2,1481.76,Cash,Physical,Completed,TRUE,24,Male,Erichaven
T352205,C602,P427,STORE_42,2024-09-14,Electronics,577.38,1,577.38,Credit Card,Online,Completed,TRUE,71,Male,South Michelle
T35221,C812,P244,STORE_18,2023-11-01,Beauty,429.94,7,3009.58,Debit Card,Physical,Completed,TRUE,64,Male,New Angela
T352239,C437,P250,STORE_28,2024-05-08,Beauty,531.3,9,4781.7,Credit Card,Physical,Completed,TRUE,70,Male,Smithville
T352245,C70,P50,STORE_48,2024-09-07,Beauty,797.5,4,3190,Credit Card,Physical,Completed,TRUE,18,Female,North Jerry
T352305,C793,P39,STORE_7,2023-10-17,Books,212.96,1,212.96,Debit Card,Physical,Completed,TRUE,37,Male,Timothymouth
T352324,C1287,P916,STORE_38,2024-05-08,Clothing,531.3,8,4250.4,Credit Card,Physical,Completed,TRUE,38,Female,East Alexanderchester
T352340,C1040,P845,STORE_2,2024-07-09,Beauty,927.1,9,8343.9,Debit Card,Physical,Completed,TRUE,47,Female,Payneburgh
T352385,C75,P719,STORE_19,2023-10-29,Toys,487.24,8,3897.92,Paypal,Physical,Completed,FALSE,52,Female,Port Lauraview
T352390,C1126,P545,STORE_29,2023-11-14,Clothing,452.15,3,1356.45,Credit Card,Physical,Cancelled,TRUE,51,Male,South Susanshire
T352397,C45,P978,STORE_45,2024-06-28,Electronics,879.28,6,5275.68,Paypal,Online,Completed,FALSE,33,Male,Port Evan
T352414,C350,P1977,STORE_32,2024-07-29,Beauty,529.42,4,2117.68,Paypal,Online,Cancelled,TRUE,74,Female,Leblancside
T352419,C397,P784,STORE_2,2023-10-17,Books,34.34,4,137.36,Paypal,Physical,Completed,TRUE,26,Female,North Carolyn
T352420,C393,P913,STORE_11,2024-06-11,Clothing,696.15,3,2088.45,Debit Card,Physical,Completed,TRUE,31,Female,North Jacquelineshire
T352465,C1282,P778,STORE_39,2024-03-14,Home,332.64,1,332.64,Cash,Online,Cancelled,TRUE,48,Female,New Mary
T352484,C1046,P545,STORE_27,2024-06-10,Clothing,452.15,6,2712.9,Credit Card,Physical,Completed,FALSE,67,Female,Jessicaview
T35250,C294,P897,STORE_12,2024-05-20,Home,207.78,9,1870.02,Debit Card,Online,Completed,TRUE,42,Male,Diazmouth
T352535,C470,P188,STORE_24,2024-03-31,Electronics,949.37,3,2848.11,Cash,Physical,Completed,TRUE,65,Female,Garciahaven
T352564,C624,P708,STORE_26,2024-05-26,Books,879.28,5,4396.4,Paypal,Physical,Completed,FALSE,49,Female,Lake Katelyn
T352621,C1910,P719,STORE_25,2024-08-03,Toys,487.24,4,1948.96,Paypal,Online,Completed,TRUE,80,Female,North Jeremiah
T352633,C1613,P14,STORE_18,2023-11-12,Toys,487.24,3,1461.72,Cash,Physical,Cancelled,TRUE,19,Male,Port Michael
T352638,C823,P603,STORE_36,2024-04-25,Clothing,11.54,1,11.54,Credit Card,Physical,Cancelled,TRUE,55,Male,Floresmouth
T352654,C1213,P805,STORE_37,2024-02-10,Toys,207.78,8,1662.24,Credit Card,Physical,Completed,TRUE,24,Female,Carrilloton
T352656,C1887,P514,STORE_10,2023-12-24,Books,577.38,9,5196.42,Debit Card,Physical,Completed,FALSE,48,Male,Matthewview
T352658,C455,P578,STORE_42,2024-02-15,Electronics,326.79,7,2287.53,Credit Card,Online,Completed,TRUE,19,Male,Gibsonburgh
T352666,C399,P248,STORE_19,2024-06-15,Electronics,429.94,5,2149.7,Cash,Physical,Completed,TRUE,79,Female,Lake Sheilaburgh
T35268,C1266,P180,STORE_17,2024-07-26,Beauty,452.15,6,2712.9,Paypal,Online,Completed,TRUE,36,Male,Annaville
T352681,C1062,P982,STORE_14,2023-10-01,Books,507.17,3,1521.51,Paypal,Physical,Completed,TRUE,46,Male,West Kathrynview
T352684,C558,P626,STORE_40,2024-08-12,Beauty,838.82,8,6710.56,Credit Card,Online,Completed,TRUE,27,Female,Lake Lorettatown
T352710,C1722,P248,STORE_7,2024-01-11,Electronics,429.94,5,2149.7,Cash,Physical,Cancelled,FALSE,32,Male,Lake Dillonville
T352743,C241,P50,STORE_1,2024-02-01,Beauty,797.5,9,7177.5,Debit Card,Online,Completed,FALSE,18,Female,Hurleyside
T352768,C996,P864,STORE_20,2024-02-15,Toys,615.07,1,615.07,Debit Card,Physical,Cancelled,FALSE,32,Female,Kellyberg
T352803,C696,P953,STORE_14,2023-11-14,Beauty,34.34,8,274.72,Credit Card,Physical,Completed,TRUE,52,Male,Laurafurt
T352817,C1967,P629,STORE_36,2024-03-02,Toys,58.86,9,529.74,Debit Card,Physical,Completed,TRUE,28,Male,New Kellyshire
T352839,C1533,P805,STORE_2,2024-08-24,Toys,207.78,7,1454.46,Credit Card,Physical,Cancelled,TRUE,31,Female,Nicholsbury
T35286,C701,P805,STORE_25,2023-10-10,Toys,207.78,3,623.34,Debit Card,Online,Completed,TRUE,62,Male,West Karen
T352890,C1970,P114,STORE_24,2023-12-15,Books,70.81,9,637.29,Debit Card,Physical,Completed,TRUE,63,Male,Jordanbury
T352942,C1176,P138,STORE_19,2023-10-09,Beauty,763.22,7,5342.54,Credit Card,Physical,Cancelled,TRUE,20,Male,Kurtport
T352945,C617,P702,STORE_28,2024-01-27,Clothing,763.22,3,2289.66,Debit Card,Physical,Completed,TRUE,44,Female,New Jennaville
T352978,C1905,P188,STORE_21,2023-12-17,Electronics,949.37,7,6645.59,Debit Card,Physical,Completed,FALSE,20,Male,Ronaldfurt
T352993,C904,P1644,STORE_43,2023-11-06,Clothing,442.36,5,2211.8,Paypal,Online,Cancelled,TRUE,64,Male,Lake Maryburgh
T353017,C682,P483,STORE_13,2024-03-26,Beauty,429.94,10,4299.4,Debit Card,Online,Completed,FALSE,25,Male,Lake Annburgh
T353021,C482,P653,STORE_37,2023-12-07,Clothing,927.1,10,9271,Debit Card,Physical,Completed,FALSE,48,Male,Lake Carla
T353035,C778,P446,STORE_15,2024-01-06,Beauty,748.94,6,4493.64,Debit Card,Physical,Cancelled,TRUE,71,Male,Bradychester
T353057,C732,P406,STORE_26,2024-01-10,Toys,577.38,6,3464.28,Debit Card,Physical,Cancelled,TRUE,64,Male,Port Lauren
T353061,C1397,P653,STORE_34,2024-04-27,Clothing,927.1,7,6489.7,Debit Card,Online,Completed,FALSE,27,Male,New Williamville
T353091,C1643,P715,STORE_48,2024-02-26,Clothing,207.78,5,1038.9,Credit Card,Physical,Completed,TRUE,66,Male,Lake Brittanymouth
T35313,C1256,P593,STORE_33,2024-07-10,Clothing,259.96,5,1299.8,Cash,Online,Completed,TRUE,23,Male,North Michaelport
T353140,C771,P799,STORE_28,2023-10-05,Books,621.67,10,6216.7,Debit Card,Physical,Completed,TRUE,37,Male,East Joshuastad
T353158,C1737,P446,STORE_50,2024-09-11,Beauty,748.94,7,5242.58,Paypal,Physical,Completed,TRUE,37,Female,Chadport
T353165,C673,P127,STORE_5,2024-09-16,Books,763.22,2,1526.44,Cash,Physical,Completed,FALSE,69,Female,East Theresa
T353174,C414,P39,STORE_48,2024-06-14,Books,212.96,2,425.92,Credit Card,Physical,Completed,TRUE,27,Male,Marciaberg
T353215,C198,P603,STORE_38,2023-11-25,Clothing,11.54,8,92.32,Paypal,Physical,Completed,FALSE,20,Male,Andersonfurt
T353269,C978,P900,STORE_38,2023-11-08,Electronics,735.59,5,3677.95,Paypal,Physical,Completed,TRUE,50,Male,Johnberg
T35328,C1664,P470,STORE_11,2024-06-11,Books,234.76,7,1643.32,Debit Card,Physical,Cancelled,TRUE,56,Male,North Stephen
T35329,C302,P224,STORE_30,2024-06-20,Clothing,368.44,7,2579.08,Debit Card,Physical,Completed,TRUE,19,Female,Middletonview
T353431,C1063,P549,STORE_8,2024-06-18,Clothing,618.14,6,3708.84,Credit Card,Online,Completed,TRUE,70,Male,East Daniel
T353481,C1030,P851,STORE_3,2024-06-10,Electronics,644.04,5,3220.2,Credit Card,Physical,Cancelled,TRUE,67,Male,Spencertown
T353489,C475,P179,STORE_4,2024-02-22,Books,697.35,5,3486.75,Paypal,Physical,Completed,TRUE,79,Female,New Michelle
T353532,C974,P593,STORE_3,2024-02-27,Clothing,259.96,4,1039.84,Cash,Physical,Completed,FALSE,58,Female,Lake Ericville
T353557,C661,P913,STORE_5,2023-10-23,Clothing,696.15,8,5569.2,Cash,Physical,Completed,TRUE,73,Female,Port Amy
T353560,C693,P896,STORE_6,2024-06-19,Clothing,927.1,8,7416.8,Paypal,Physical,Cancelled,TRUE,36,Male,North Monique
T353581,C1189,P549,STORE_33,2024-07-11,Clothing,618.14,6,3708.84,Paypal,Online,Completed,FALSE,66,Female,Port Robertobury
T353611,C1712,P569,STORE_26,2024-05-25,Electronics,673.73,1,673.73,Cash,Physical,Cancelled,FALSE,42,Male,Dawnfort
T353640,C1048,P679,STORE_42,2024-08-10,Books,98.82,3,296.46,Credit Card,Online,Completed,TRUE,24,Male,North Kyleland
T35366,C791,P31,STORE_32,2024-07-19,Books,241.69,7,1691.83,Debit Card,Online,Completed,FALSE,48,Male,Lesterburgh
T353674,C2000,P999,STORE_7,2024-07-05,Electronics,759.65,6,4557.9,Debit Card,Physical,Completed,TRUE,65,Male,West Joel
T353681,C926,P6,STORE_48,2023-11-21,Toys,792.11,8,6336.88,Cash,Physical,Completed,FALSE,67,Male,New Gregory
T353707,C1551,P545,STORE_38,2023-12-01,Clothing,452.15,3,1356.45,Cash,Physical,Completed,FALSE,29,Male,Thompsonshire
T35371,C1405,P719,STORE_5,2023-12-15,Toys,487.24,1,487.24,Paypal,Physical,Completed,FALSE,47,Female,North Greg
T353723,C1550,P896,STORE_1,2024-08-03,Clothing,927.1,9,8343.9,Paypal,Online,Cancelled,TRUE,37,Male,Garyport
T353776,C1933,P977,STORE_40,2024-08-05,Books,234.76,9,2112.84,Credit Card,Online,Completed,TRUE,20,Male,Port Thomas
T353800,C1761,P707,STORE_10,2024-08-17,Books,927.1,4,3708.4,Paypal,Physical,Completed,TRUE,65,Male,Port Bradmouth
T353811,C1280,P537,STORE_22,2024-05-08,Beauty,531.3,9,4781.7,Paypal,Physical,Cancelled,FALSE,51,Male,Mccannbury
T35382,C241,P730,STORE_41,2023-12-17,Home,326.79,3,980.37,Debit Card,Physical,Completed,FALSE,18,Female,Hurleyside
T353850,C96,P938,STORE_4,2024-04-18,Clothing,759.65,2,1519.3,Credit Card,Physical,Cancelled,FALSE,77,Female,North Jenniferfurt
T353874,C506,P52,STORE_6,2023-10-28,Toys,452.15,2,904.3,Paypal,Physical,Cancelled,TRUE,39,Female,Brownborough
T353941,C772,P851,STORE_6,2023-11-01,Electronics,644.04,2,1288.08,Cash,Physical,Completed,TRUE,33,Male,Curryville
T353949,C996,P205,STORE_31,2024-01-28,Home,577.38,10,5773.8,Paypal,Physical,Completed,FALSE,32,Female,Kellyberg
T353980,C624,P805,STORE_18,2024-05-17,Toys,207.78,10,2077.8,Credit Card,Physical,Cancelled,FALSE,49,Female,Lake Katelyn
T353981,C1967,P6,STORE_34,2024-02-02,Toys,792.11,8,6336.88,Credit Card,Online,Completed,TRUE,28,Male,New Kellyshire
T353999,C260,P441,STORE_4,2023-10-23,Toys,507.17,8,4057.36,Credit Card,Physical,Completed,TRUE,19,Male,South Loganstad
T354000,C1469,P613,STORE_23,2024-05-21,Beauty,577.38,4,2309.52,Credit Card,Online,Completed,FALSE,51,Male,Armstrongmouth
T35401,C1296,P640,STORE_8,2024-04-03,Books,332.64,5,1663.2,Debit Card,Online,Cancelled,TRUE,29,Male,Port Laurie
T354033,C928,P248,STORE_34,2024-01-10,Electronics,429.94,1,429.94,Cash,Online,Completed,FALSE,57,Female,Smithstad
T354043,C909,P1981,STORE_45,2024-02-05,Home,673.73,6,4042.38,Cash,Online,Completed,TRUE,37,Male,East Pamelamouth
T354047,C1364,P34,STORE_9,2024-02-16,Home,531.3,2,1062.6,Cash,Online,Completed,TRUE,42,Male,West Johntown
T354060,C441,P897,STORE_47,2024-05-28,Home,207.78,2,415.56,Cash,Physical,Cancelled,TRUE,51,Female,New Garyfurt
T354106,C1265,P940,STORE_44,2024-01-10,Toys,740.88,7,5186.16,Credit Card,Physical,Completed,FALSE,61,Female,East Elizabethbury
T354124,C517,P545,STORE_23,2024-09-05,Clothing,452.15,6,2712.9,Credit Card,Online,Completed,TRUE,70,Female,Lake Louisburgh
T354168,C529,P492,STORE_22,2024-09-15,Clothing,763.22,8,6105.76,Credit Card,Physical,Completed,TRUE,41,Male,Moorefort
T354189,C1220,P69,STORE_14,2024-04-21,Home,961.39,3,2884.17,Credit Card,Physical,Completed,FALSE,21,Female,West Ellenside
T354272,C1393,P456,STORE_40,2024-05-19,Toys,531.3,7,3719.1,Paypal,Online,Completed,FALSE,42,Female,South Carol
T354274,C793,P708,STORE_7,2024-03-03,Books,879.28,6,5275.68,Credit Card,Physical,Cancelled,TRUE,37,Male,Timothymouth
T354278,C1507,P270,STORE_3,2024-02-09,Books,812.83,9,7315.47,Debit Card,Physical,Completed,FALSE,41,Female,South Heidi
T354287,C1448,P634,STORE_32,2024-06-23,Books,290.75,8,2326,Credit Card,Online,Cancelled,FALSE,65,Male,West Angelshire
T354332,C774,P558,STORE_42,2024-02-10,Beauty,234.76,4,939.04,Cash,Online,Cancelled,TRUE,73,Male,Anthonyton
T354398,C1727,P393,STORE_11,2024-09-01,Clothing,207.78,4,831.12,Credit Card,Physical,Cancelled,TRUE,34,Male,New Claire
T354402,C1665,P335,STORE_48,2024-05-11,Beauty,487.24,5,2436.2,Paypal,Physical,Completed,TRUE,58,Male,Youngberg
T354411,C1029,P495,STORE_23,2024-08-25,Clothing,429.33,6,2575.98,Cash,Online,Completed,TRUE,75,Female,Roseport
T354423,C1051,P552,STORE_41,2024-04-04,Beauty,452.15,6,2712.9,Credit Card,Physical,Cancelled,TRUE,19,Male,Port Kylebury
T354435,C403,P561,STORE_19,2024-05-27,Books,635.72,7,4450.04,Debit Card,Physical,Completed,TRUE,19,Female,West Patricia
T354458,C1876,P682,STORE_36,2023-10-11,Clothing,452.15,3,1356.45,Credit Card,Physical,Cancelled,TRUE,69,Male,Aprilport
T354461,C195,P644,STORE_22,2024-06-04,Home,34.34,5,171.7,Debit Card,Physical,Completed,TRUE,25,Male,New Kevin
T354462,C238,P896,STORE_17,2024-01-20,Clothing,927.1,2,1854.2,Cash,Online,Completed,TRUE,18,Female,Escobarview
T354473,C1537,P179,STORE_26,2024-05-04,Books,697.35,1,697.35,Debit Card,Physical,Completed,TRUE,59,Male,Smithburgh
T35449,C1675,P3,STORE_7,2024-03-15,Beauty,529.42,9,4764.78,Cash,Physical,Completed,TRUE,67,Male,South Audrey
T35453,C1570,P880,STORE_42,2023-11-04,Home,241.69,2,483.38,Cash,Online,Completed,FALSE,20,Male,North Ronaldfort
T354531,C1299,P634,STORE_6,2024-09-23,Books,290.75,9,2616.75,Paypal,Physical,Completed,TRUE,74,Male,North Melissaberg
T354573,C229,P496,STORE_31,2024-08-26,Beauty,34.34,5,171.7,Credit Card,Physical,Completed,TRUE,52,Female,Jefferyhaven
T354584,C1887,P388,STORE_34,2024-06-23,Books,326.79,5,1633.95,Debit Card,Online,Cancelled,FALSE,48,Male,Matthewview
T354589,C164,P407,STORE_34,2024-03-27,Beauty,767.45,1,767.45,Paypal,Online,Completed,FALSE,77,Male,Woodstown
T354610,C1845,P639,STORE_41,2024-04-02,Clothing,429.94,1,429.94,Cash,Physical,Cancelled,TRUE,43,Male,East Ryanview
T354683,C355,P263,STORE_11,2024-01-25,Beauty,429.94,7,3009.58,Credit Card,Physical,Completed,FALSE,56,Female,Kyleburgh
