transaction_id,customer_id,transaction_date,product_id,product_category,quantity,price_per_unit,total_amount,city,state
14179,C1637,2024-11-19,P202,Clothing,5,216.94,1084.7,Gilmoreside,Wyoming
14180,C1885,2025-06-26,P101,Electronics,1,183.73,183.73,South Wayne,New Hampshire
14181,C2262,2024-12-02,P102,Electronics,4,194.29,777.16,North Beverly,New Mexico
14182,C1873,2025-01-17,P401,Sports,4,435.13,1740.52,East Matthew,Minnesota
14183,C3049,2025-02-23,P502,Beauty,1,134.13,134.13,Carterfort,Wisconsin
14184,C2238,2024-10-04,P300,Home & Kitchen,3,233.05,699.15,South Brandy,South Carolina
14185,C2075,2024-11-16,P200,Clothing,2,170.38,340.76,Nancybury,Wyoming
14186,C3753,2025-03-06,P300,Home & Kitchen,1,465.71,465.71,East Michelle,New York
14187,C2969,2024-11-01,P202,Clothing,2,393.71,787.42,Taylorview,New York
14188,C3793,2024-07-21,P201,Clothing,1,273.26,273.26,New Robert,Alabama
14189,C3035,2024-11-16,P401,Sports,3,463.58,1390.74,Cookton,Virginia
14190,C1833,2024-07-30,P401,Sports,1,109.86,109.86,Port Patrickstad,Wyoming
14191,C1035,2024-08-31,P300,Home & Kitchen,5,340.41,1702.05,North Matthew,Massachusetts
14192,C2095,2024-08-27,P201,Clothing,5,193.21,966.05,Jimmyborough,Arkansas
14193,C2430,2025-06-18,P401,Sports,5,409.21,2046.05,West Kevin,Minnesota
14194,C2493,2024-12-17,P202,Clothing,5,390.15,1950.75,Port Josephburgh,Utah
14195,C3467,2025-01-01,P202,Clothing,1,249.59,249.59,East Kelly,Kentucky
14196,C1237,2024-10-26,P301,Home & Kitchen,5,405.3,2026.5,New Brent,Oklahoma
14197,C3774,2024-10-31,P502,Beauty,3,355.88,1067.64,Meganton,Ohio
14198,C2352,2025-05-30,P100,Electronics,5,489.81,2449.05,North Angela,Mississippi
14199,C2413,2024-10-03,P302,Home & Kitchen,1,194.63,194.63,Port Alyssa,Washington
14200,C1397,2025-01-14,P500,Beauty,2,273.64,547.28,Davidport,Colorado
14201,C3342,2025-01-31,P500,Beauty,3,270.92,812.76,Michelehaven,Texas
14202,C1803,2024-12-23,P102,Electronics,1,368.85,368.85,North Angela,Maryland
14203,C1774,2025-03-10,P500,Beauty,3,434.41,1303.23,East Meganfort,Pennsylvania
14204,C1708,2024-08-30,P300,Home & Kitchen,5,491.19,2455.95,Melissatown,Minnesota
14205,C2515,2025-06-27,P300,Home & Kitchen,1,347.68,347.68,Lake Michelle,Arkansas
14206,C1213,2025-05-27,P501,Beauty,2,489.26,978.52,Smithfort,Alaska
14207,C3109,2024-08-14,P502,Beauty,1,94.96,94.96,Kristenview,Georgia
14208,C2209,2024-08-17,P300,Home & Kitchen,4,453.26,1813.04,South Samantha,Oregon
14209,C1360,2025-03-09,P100,Electronics,3,364.63,1093.89,Kramerfort,Ohio
14210,C3626,2024-11-05,P200,Clothing,1,172.85,172.85,Johnsonport,New Hampshire
14211,C1257,2024-12-09,P301,Home & Kitchen,2,426.0,852.0,New Laura,Texas
14212,C2258,2024-11-05,P300,Home & Kitchen,1,103.01,103.01,Port Matthew,South Carolina
14213,C1360,2025-01-13,P300,Home & Kitchen,4,226.07,904.28,Wilkinsonfurt,Minnesota
14214,C2668,2025-02-25,P100,Electronics,5,499.91,2499.55,South Michele,Oklahoma
14215,C2281,2025-06-13,P302,Home & Kitchen,5,158.51,792.55,Allenburgh,Tennessee
14216,C3899,2024-11-01,P301,Home & Kitchen,4,373.3,1493.2,East Patriciachester,Alaska
14217,C2243,2025-03-05,P400,Sports,3,169.51,508.53,West Dylan,New Hampshire
14218,C1402,2025-01-18,P102,Electronics,2,302.84,605.68,Mccormickchester,Montana
14219,C3449,2024-10-08,P201,Clothing,5,430.27,2151.35,East Tinafort,Alaska
14220,C2256,2024-11-19,P301,Home & Kitchen,2,36.99,73.98,Brewerbury,Massachusetts
14221,C1428,2024-08-28,P102,Electronics,1,21.22,21.22,Shannonchester,New Hampshire
14222,C1382,2024-08-05,P402,Sports,4,348.11,1392.44,Port Gregory,Arizona
14223,C1655,2024-11-24,P100,Electronics,5,321.86,1609.3,West Jonathanchester,Nebraska
14224,C1579,2025-01-18,P300,Home & Kitchen,1,208.2,208.2,Katrinaburgh,Arkansas
14225,C1342,2025-02-04,P402,Sports,2,84.45,168.9,Alextown,North Dakota
14226,C2560,2025-04-07,P401,Sports,4,93.54,374.16,Martinezhaven,Hawaii
14227,C1124,2025-06-13,P502,Beauty,4,477.76,1911.04,North Raymondland,Maryland
14228,C3901,2024-08-26,P500,Beauty,3,253.32,759.96,Luisview,Kentucky
14229,C3329,2025-06-26,P102,Electronics,1,15.45,15.45,Katherinemouth,South Dakota
14230,C1543,2025-03-22,P200,Clothing,3,251.22,753.66,South Jamesfurt,Illinois
14231,C1824,2024-08-18,P502,Beauty,4,34.09,136.36,New Christina,Rhode Island
14232,C3643,2025-04-28,P200,Clothing,1,32.85,32.85,Brittanytown,Hawaii
14233,C3020,2024-12-29,P401,Sports,5,176.4,882.0,Hugheshaven,Michigan
14234,C1500,2024-11-11,P201,Clothing,2,282.69,565.38,Wintersborough,New Mexico
14235,C2370,2024-10-16,P202,Clothing,3,53.3,159.9,Smithbury,Missouri
14236,C3096,2024-12-22,P202,Clothing,1,172.28,172.28,Gentryfurt,Arkansas
14237,C3113,2025-03-26,P102,Electronics,2,457.63,915.26,North Megan,Michigan
14238,C3262,2025-01-16,P400,Sports,4,31.52,126.08,Millschester,Wyoming
14239,C2714,2024-08-28,P100,Electronics,2,138.45,276.9,Edwardston,Montana
14240,C2634,2025-05-25,P301,Home & Kitchen,4,139.11,556.44,North Danielle,Ohio
14241,C1095,2025-03-15,P501,Beauty,1,361.83,361.83,South Andrewmouth,Arizona
14242,C3393,2025-04-02,P300,Home & Kitchen,5,486.31,2431.55,Jasonhaven,New Hampshire
14243,C3817,2025-04-06,P501,Beauty,4,202.15,808.6,New Aaronhaven,Maryland
14244,C2593,2024-12-24,P300,Home & Kitchen,1,55.95,55.95,Davisville,Idaho
14245,C1551,2024-12-14,P302,Home & Kitchen,3,221.39,664.17,Carlosstad,Missouri
14246,C3083,2024-07-28,P202,Clothing,5,251.15,1255.75,East Jameschester,Oregon
14247,C3855,2024-11-17,P501,Beauty,4,180.32,721.28,Lake Martin,Idaho
14248,C2594,2025-01-14,P502,Beauty,2,46.29,92.58,Port Laura,Wyoming
14249,C1565,2025-06-07,P101,Electronics,2,443.67,887.34,East Kellyport,Arkansas
14250,C3977,2024-07-19,P500,Beauty,1,496.22,496.22,Lake Rebeccamouth,Florida
14251,C2144,2025-04-13,P202,Clothing,4,14.47,57.88,Sparksside,Washington
14252,C2831,2024-10-25,P402,Sports,3,336.05,1008.15,Angelaville,Missouri
14253,C3084,2024-08-17,P102,Electronics,5,17.56,87.8,Kevinmouth,California
14254,C3953,2024-11-03,P100,Electronics,3,69.41,208.23,Lake Barbaraview,Vermont
14255,C2321,2024-12-26,P302,Home & Kitchen,5,400.84,2004.2,Ortizburgh,Washington
14256,C3332,2025-01-24,P202,Clothing,2,475.86,951.72,North Erik,Texas
14257,C1499,2025-02-01,P301,Home & Kitchen,1,298.67,298.67,Lake Stanleychester,Wisconsin
14258,C2481,2024-11-16,P301,Home & Kitchen,5,368.23,1841.15,Hannaburgh,Colorado
14259,C1980,2025-04-06,P201,Clothing,4,72.79,291.16,New Markview,Vermont
14260,C2674,2024-08-02,P501,Beauty,1,479.08,479.08,West Davidmouth,Oregon
14261,C2357,2024-12-23,P400,Sports,1,411.84,411.84,Mcintyreview,Arizona
14262,C3279,2025-06-24,P200,Clothing,4,251.78,1007.12,South Charlesstad,Texas
14263,C3567,2024-10-31,P302,Home & Kitchen,5,207.97,1039.85,Nicholashaven,New Jersey
14264,C2358,2024-10-12,P502,Beauty,4,419.01,1676.04,Port Laura,Connecticut
14265,C1683,2025-05-17,P402,Sports,2,300.57,601.14,Amandaberg,Maryland
14266,C1650,2024-09-07,P302,Home & Kitchen,5,335.14,1675.7,Port Amy,Mississippi
14267,C1453,2025-02-27,P500,Beauty,5,451.52,2257.6,West Stephaniechester,Wyoming
14268,C1858,2025-05-30,P500,Beauty,2,130.28,260.56,South Travis,Florida
14269,C2749,2024-09-04,P101,Electronics,5,261.98,1309.9,Kimland,Colorado
14270,C2730,2025-02-14,P502,Beauty,3,343.94,1031.82,Taylorton,Alabama
14271,C3501,2024-12-25,P401,Sports,4,256.17,1024.68,Benjaminstad,Texas
14272,C1896,2024-08-27,P401,Sports,3,402.84,1208.52,West Dianebury,Tennessee
14273,C3354,2024-12-06,P401,Sports,3,291.52,874.56,Port Johnmouth,Massachusetts
14274,C2463,2024-08-12,P401,Sports,2,48.88,97.76,Madelinestad,Louisiana
14275,C2411,2025-04-24,P200,Clothing,4,167.96,671.84,Port Cynthiashire,Kansas
14276,C3867,2024-08-14,P302,Home & Kitchen,2,462.65,925.3,East Joshua,Ohio
14277,C2873,2024-10-22,P501,Beauty,3,273.35,820.05,Rubenfurt,North Carolina
14278,C2192,2025-01-06,P300,Home & Kitchen,1,355.82,355.82,North Hunter,New Mexico
14279,C2323,2025-06-12,P501,Beauty,2,219.99,439.98,Kimbury,North Dakota
14280,C3534,2025-04-02,P102,Electronics,1,397.06,397.06,Hallside,Colorado
14281,C2098,2025-03-26,P401,Sports,3,173.98,521.94,New Jeffreyton,Kentucky
14282,C1294,2025-06-11,P501,Beauty,3,395.69,1187.07,Hodgesside,Tennessee
14283,C1457,2025-06-20,P302,Home & Kitchen,4,162.23,648.92,Sergiomouth,New Mexico
14284,C2748,2024-12-10,P501,Beauty,4,269.4,1077.6,Joneston,New Jersey
14285,C1204,2025-07-06,P202,Clothing,1,457.62,457.62,North Danielle,Delaware
14286,C1752,2025-07-01,P500,Beauty,3,370.84,1112.52,New Hector,Montana
14287,C1154,2024-08-24,P100,Electronics,4,394.3,1577.2,Lucaschester,Oklahoma
14288,C3671,2025-01-09,P102,Electronics,3,292.05,876.15,Port Kathryn,Delaware
14289,C3147,2024-10-09,P200,Clothing,3,80.85,242.55,South Sheilaland,South Carolina
14290,C3714,2024-11-01,P302,Home & Kitchen,2,159.6,319.2,East Rhondachester,Tennessee
14291,C3266,2025-02-18,P500,Beauty,4,196.97,787.88,Allenburgh,Florida
14292,C2785,2024-12-24,P102,Electronics,5,385.48,1927.4,West Geraldberg,South Carolina
14293,C2124,2024-10-17,P100,Electronics,5,485.71,2428.55,Michelleville,Hawaii
14294,C3267,2025-06-02,P100,Electronics,2,455.89,911.78,Jessicaburgh,Wisconsin
14295,C2796,2025-04-09,P100,Electronics,3,436.53,1309.59,South Haroldtown,Virginia
14296,C2990,2024-08-31,P201,Clothing,5,205.57,1027.85,Schwartzville,Colorado
14297,C2707,2025-02-05,P101,Electronics,3,138.0,414.0,South John,Wisconsin
14298,C2609,2025-04-23,P101,Electronics,2,297.03,594.06,Jessicaport,Alabama
14299,C2094,2024-11-26,P102,Electronics,4,247.43,989.72,Nuneztown,Oregon
14300,C1196,2024-08-04,P402,Sports,2,252.93,505.86,North John,Louisiana
14301,C3853,2024-07-14,P302,Home & Kitchen,2,203.59,407.18,West Stephenview,Louisiana
14302,C3454,2024-12-03,P302,Home & Kitchen,5,40.85,204.25,Greentown,Indiana
14303,C2429,2024-11-17,P202,Clothing,5,412.3,2061.5,Henryton,Hawaii
14304,C2492,2024-07-11,P401,Sports,2,403.48,806.96,West Tracyhaven,Delaware
14305,C2463,2025-01-23,P100,Electronics,1,440.94,440.94,Sophiamouth,California
14306,C1080,2025-03-07,P302,Home & Kitchen,2,282.97,565.94,Pachecofurt,Wisconsin
14307,C3248,2024-08-08,P401,Sports,3,438.63,1315.89,Port Donnahaven,Maryland
14308,C2707,2025-05-28,P200,Clothing,2,199.28,398.56,North Victoriaview,Wyoming
14309,C2956,2024-08-02,P300,Home & Kitchen,5,191.68,958.4,Port Paul,Alaska
14310,C1010,2024-10-07,P501,Beauty,3,376.71,1130.13,Annchester,North Dakota
14311,C1091,2024-11-09,P402,Sports,5,390.61,1953.05,Santosbury,New Jersey
14312,C3304,2025-02-04,P401,Sports,1,336.49,336.49,Jasmineside,Arizona
14313,C2868,2024-09-19,P500,Beauty,5,257.39,1286.95,East Patriciamouth,Oklahoma
14314,C3345,2025-04-05,P401,Sports,3,43.58,130.74,Port Joshuaburgh,Colorado
14315,C3474,2025-04-26,P301,Home & Kitchen,1,398.8,398.8,Port John,Arizona
14316,C2759,2025-05-20,P201,Clothing,2,339.37,678.74,Hammondport,Indiana
14317,C3756,2024-11-28,P302,Home & Kitchen,5,97.14,485.7,Fletcherberg,Illinois
14318,C2949,2025-04-10,P202,Clothing,3,334.85,1004.55,Perezfort,Maryland
14319,C2553,2025-01-24,P301,Home & Kitchen,4,222.84,891.36,South Dalton,North Dakota
14320,C2481,2025-04-06,P302,Home & Kitchen,1,245.89,245.89,Taylorfort,Arizona
14321,C3901,2025-05-23,P301,Home & Kitchen,5,139.03,695.15,Port Amber,Hawaii
14322,C2769,2024-08-19,P202,Clothing,3,119.1,357.3,West Joseside,New Mexico
14323,C2681,2024-08-29,P501,Beauty,4,59.91,239.64,South Carolyn,Vermont
14324,C3384,2025-03-26,P500,Beauty,2,365.7,731.4,West Kristiefurt,Indiana
14325,C3842,2025-04-16,P302,Home & Kitchen,1,248.57,248.57,West Robert,New York
14326,C2474,2025-01-20,P201,Clothing,1,179.43,179.43,West Natalieport,Illinois
14327,C1208,2025-05-16,P501,Beauty,4,71.24,284.96,North Shannon,Alabama
14328,C3635,2025-03-17,P100,Electronics,1,475.38,475.38,Riverastad,North Carolina
14329,C2178,2024-08-13,P301,Home & Kitchen,4,430.82,1723.28,New Emilyfurt,Florida
14330,C3700,2024-08-28,P501,Beauty,2,334.97,669.94,North Donna,Florida
14331,C1708,2025-01-25,P302,Home & Kitchen,5,247.04,1235.2,Port Taraberg,Tennessee
14332,C2379,2024-07-18,P301,Home & Kitchen,4,481.34,1925.36,North Kyle,Iowa
14333,C2107,2025-05-24,P401,Sports,1,119.39,119.39,Guerreromouth,Vermont
14334,C2346,2024-10-15,P401,Sports,1,202.82,202.82,Lake Gary,Oklahoma
14335,C2286,2024-12-30,P301,Home & Kitchen,2,313.59,627.18,New Johnbury,Colorado
14336,C2527,2025-04-19,P200,Clothing,2,272.84,545.68,Port Alicia,Virginia
14337,C3761,2024-12-24,P302,Home & Kitchen,1,418.66,418.66,Jenniferchester,Georgia
14338,C2234,2025-02-05,P501,Beauty,4,375.95,1503.8,New Daniel,Utah
14339,C2674,2024-10-06,P401,Sports,5,57.88,289.4,West Jeffrey,Massachusetts
14340,C3174,2025-03-31,P400,Sports,2,395.83,791.66,Velasquezchester,Maine
14341,C2681,2025-03-12,P302,Home & Kitchen,1,390.58,390.58,Burgessfort,Delaware
14342,C3683,2025-06-12,P200,Clothing,2,373.42,746.84,Port Williamland,Oregon
14343,C2904,2025-05-24,P301,Home & Kitchen,1,157.29,157.29,East Sarastad,Minnesota
14344,C2821,2025-05-27,P101,Electronics,4,405.36,1621.44,South Ralphton,Kansas
14345,C3003,2024-09-30,P101,Electronics,4,338.03,1352.12,West Phillip,Mississippi
14346,C3923,2025-02-14,P201,Clothing,1,282.43,282.43,Sandovaltown,Alabama
14347,C3122,2025-04-27,P302,Home & Kitchen,3,497.4,1492.2,Phyllisland,South Carolina
14348,C2648,2025-02-28,P201,Clothing,3,192.7,578.1,Walkerberg,Utah
14349,C3492,2025-04-05,P100,Electronics,4,22.45,89.8,Port Cory,Mississippi
14350,C2425,2024-09-16,P400,Sports,1,48.14,48.14,East Lee,Mississippi
14351,C1161,2024-09-17,P502,Beauty,1,332.94,332.94,Jesseland,Illinois
14352,C2884,2025-04-18,P101,Electronics,1,470.66,470.66,North Juliafurt,Connecticut
14353,C3002,2025-03-31,P502,Beauty,3,291.57,874.71,East Robertfurt,Colorado
14354,C3166,2024-12-03,P501,Beauty,5,97.27,486.35,Garciaville,Nevada
14355,C3882,2025-04-27,P301,Home & Kitchen,1,204.96,204.96,Ryantown,California
14356,C1968,2025-01-23,P200,Clothing,3,293.37,880.11,North Andrewville,Maine
14357,C3772,2024-10-10,P502,Beauty,4,228.13,912.52,Murrayport,Idaho
14358,C2993,2024-07-14,P201,Clothing,2,397.39,794.78,Evansport,Virginia
14359,C3434,2025-05-23,P201,Clothing,3,354.58,1063.74,New Rebeccaland,North Carolina
14360,C1524,2024-12-08,P400,Sports,4,38.32,153.28,Port Carolyn,Montana
14361,C1349,2025-05-31,P202,Clothing,5,115.06,575.3,Velezshire,Utah
14362,C1794,2025-02-11,P200,Clothing,3,411.93,1235.79,East Kevin,Florida
14363,C1193,2025-06-28,P500,Beauty,1,143.33,143.33,Hortonhaven,Pennsylvania
14364,C3601,2024-07-15,P501,Beauty,3,90.83,272.49,West Scott,Kentucky
14365,C3754,2024-09-05,P302,Home & Kitchen,2,221.78,443.56,North Natalie,Nebraska
14366,C3978,2024-08-30,P201,Clothing,4,359.01,1436.04,West Morgan,Virginia
14367,C1256,2025-06-06,P501,Beauty,4,386.63,1546.52,South Andrewview,Washington
14368,C3734,2025-03-21,P302,Home & Kitchen,1,106.05,106.05,West Tony,New Jersey
14369,C3758,2025-05-29,P102,Electronics,1,457.94,457.94,Romerotown,Alabama
14370,C3296,2025-04-14,P201,Clothing,4,423.31,1693.24,East Latoya,Massachusetts
14371,C2403,2024-10-17,P201,Clothing,1,261.7,261.7,South Kayla,South Carolina
14372,C3987,2025-03-27,P202,Clothing,4,126.27,505.08,Kaitlinhaven,Indiana
14373,C1279,2024-11-15,P402,Sports,3,356.7,1070.1,South Lisaborough,Illinois
14374,C3389,2024-12-06,P202,Clothing,5,201.27,1006.35,Markbury,Georgia
14375,C1803,2024-08-31,P100,Electronics,2,339.39,678.78,Muellerview,Missouri
14376,C1681,2024-12-28,P200,Clothing,3,317.05,951.15,Port Amy,Kentucky
14377,C1443,2025-06-15,P300,Home & Kitchen,4,50.48,201.92,Ramosberg,Wisconsin
14378,C1601,2025-06-11,P501,Beauty,5,288.13,1440.65,New Daniel,Iowa
14379,C2304,2024-12-11,P302,Home & Kitchen,3,203.21,609.63,Lake Charles,Alaska
14380,C2524,2025-04-03,P401,Sports,3,195.0,585.0,Rebeccaborough,Iowa
14381,C2298,2024-07-22,P200,Clothing,3,346.36,1039.08,Landryland,Oklahoma
14382,C1399,2025-05-19,P301,Home & Kitchen,1,63.59,63.59,East Deborah,Georgia
14383,C2564,2024-10-06,P502,Beauty,3,51.81,155.43,Mercerview,Indiana
14384,C3814,2025-06-11,P400,Sports,5,483.52,2417.6,Port Jasonville,Indiana
14385,C3654,2024-07-11,P300,Home & Kitchen,1,110.98,110.98,Charleschester,Nevada
14386,C3958,2025-07-02,P500,Beauty,5,116.03,580.15,Emilytown,Maryland
14387,C3199,2024-08-25,P402,Sports,3,392.36,1177.08,Joshuaville,Ohio
14388,C3747,2024-07-14,P301,Home & Kitchen,1,137.48,137.48,West Jonathan,Michigan
14389,C2069,2025-06-23,P200,Clothing,1,473.6,473.6,West Robertfort,Alabama
14390,C2093,2025-03-20,P500,Beauty,2,129.04,258.08,Tracyville,Texas
14391,C1692,2025-02-22,P100,Electronics,1,100.45,100.45,South Carlosfurt,Maryland
14392,C1006,2025-05-22,P500,Beauty,4,15.59,62.36,Lake Natalie,Louisiana
14393,C2919,2025-01-23,P501,Beauty,4,460.87,1843.48,West Karenton,Mississippi
14394,C2727,2025-06-04,P400,Sports,5,15.18,75.9,Castilloborough,West Virginia
14395,C1971,2024-07-14,P401,Sports,1,485.95,485.95,New Robin,South Dakota
14396,C2528,2024-09-30,P401,Sports,2,372.83,745.66,North Gary,Maryland
14397,C3822,2024-12-20,P101,Electronics,4,330.56,1322.24,New Michaelstad,Colorado
14398,C1384,2025-03-29,P102,Electronics,4,100.92,403.68,Sampsonport,Hawaii
14399,C3144,2025-01-18,P400,Sports,1,148.15,148.15,Jamesville,Illinois
14400,C2227,2025-05-06,P501,Beauty,5,34.17,170.85,West Ronaldborough,Indiana
14401,C1910,2025-02-28,P102,Electronics,4,408.82,1635.28,Porterside,South Dakota
14402,C2218,2025-03-11,P100,Electronics,2,199.69,399.38,Molinabury,Utah
14403,C2913,2025-03-13,P301,Home & Kitchen,3,311.23,933.69,West Curtis,Alabama
14404,C2643,2024-07-30,P300,Home & Kitchen,5,310.31,1551.55,Leechester,Nebraska
14405,C1083,2024-12-25,P101,Electronics,2,308.52,617.04,East Kevinshire,Michigan
14406,C3312,2025-01-29,P401,Sports,5,26.26,131.3,Lake Ginafurt,Alabama
14407,C1535,2025-01-26,P402,Sports,1,122.44,122.44,Johnshire,Utah
14408,C3441,2025-04-05,P302,Home & Kitchen,1,355.53,355.53,Barryfort,Nevada
14409,C1283,2025-06-12,P402,Sports,1,70.46,70.46,West Meghan,Michigan
14410,C2626,2025-06-10,P302,Home & Kitchen,5,58.92,294.6,Harveyfurt,Wyoming
14411,C1044,2025-04-02,P500,Beauty,5,201.72,1008.6,West Paul,Pennsylvania
14412,C2360,2025-05-18,P401,Sports,2,67.75,135.5,Johnsonfurt,Arizona
14413,C2630,2024-10-12,P200,Clothing,5,131.99,659.95,New Kimberlychester,Oregon
14414,C1014,2024-10-27,P201,Clothing,2,206.75,413.5,Codyside,Tennessee
14415,C1102,2025-03-24,P200,Clothing,1,217.49,217.49,Port Jessicabury,Michigan
14416,C2131,2024-12-07,P502,Beauty,5,233.19,1165.95,Herrerahaven,Massachusetts
14417,C3471,2025-01-19,P500,Beauty,2,433.77,867.54,Davidfort,Idaho
14418,C3062,2024-11-25,P200,Clothing,3,277.17,831.51,North Karen,Maine
14419,C1017,2024-10-09,P300,Home & Kitchen,5,323.0,1615.0,Turnermouth,Colorado
14420,C2336,2025-05-30,P401,Sports,4,127.26,509.04,Mccartyfort,Rhode Island
14421,C2039,2024-10-05,P101,Electronics,3,175.66,526.98,Richardton,New Mexico
14422,C3891,2024-08-08,P402,Sports,2,388.03,776.06,Lake Michellebury,Georgia
14423,C1333,2025-01-29,P300,Home & Kitchen,1,439.28,439.28,Popefort,Montana
14424,C3224,2025-05-25,P300,Home & Kitchen,1,83.77,83.77,Steventon,South Carolina
14425,C2505,2025-07-06,P200,Clothing,1,289.96,289.96,Mckenziebury,Massachusetts
14426,C3319,2025-06-15,P502,Beauty,5,356.2,1781.0,Sharontown,Georgia
14427,C3469,2025-01-12,P500,Beauty,2,176.05,352.1,Lake Cory,Maine
14428,C1333,2024-09-14,P400,Sports,4,465.18,1860.72,South Adriana,Rhode Island
14429,C2414,2024-08-17,P402,Sports,1,104.2,104.2,South Madisonside,Tennessee
14430,C3347,2025-05-11,P402,Sports,4,454.7,1818.8,New Abigail,Massachusetts
14431,C3861,2024-10-14,P300,Home & Kitchen,2,134.29,268.58,Matthewsshire,Nevada
14432,C2606,2025-02-13,P400,Sports,3,55.68,167.04,Wolfeborough,Alaska
14433,C3585,2025-05-31,P302,Home & Kitchen,2,382.78,765.56,Williamburgh,New York
14434,C2835,2025-04-19,P502,Beauty,3,112.33,336.99,North Wendyshire,Louisiana
14435,C3282,2024-07-29,P402,Sports,3,66.5,199.5,Harrismouth,California
14436,C3732,2025-05-23,P401,Sports,4,237.75,951.0,South Nancyfurt,Alabama
14437,C1919,2024-11-05,P400,Sports,1,200.01,200.01,East Todd,Hawaii
14438,C2863,2024-09-25,P301,Home & Kitchen,5,401.53,2007.65,Pattersonfort,Montana
14439,C1182,2025-04-18,P200,Clothing,4,382.55,1530.2,Coreytown,Delaware
14440,C2721,2025-06-23,P200,Clothing,2,139.46,278.92,Sheenahaven,New Mexico
14441,C2081,2025-02-24,P401,Sports,4,449.11,1796.44,South Timothy,Wisconsin
14442,C2150,2025-01-16,P300,Home & Kitchen,1,158.08,158.08,Loganburgh,Iowa
14443,C2797,2024-10-29,P500,Beauty,5,158.7,793.5,Loveside,Wyoming
14444,C2410,2024-07-13,P200,Clothing,5,55.44,277.2,Jenniferview,Michigan
14445,C1664,2024-07-19,P400,Sports,3,424.11,1272.33,Lake Kathleen,Pennsylvania
14446,C3390,2025-03-04,P400,Sports,4,301.23,1204.92,Owenschester,Maine
14447,C2693,2025-05-30,P302,Home & Kitchen,3,403.35,1210.05,Joshuahaven,Oklahoma
14448,C3359,2025-05-29,P100,Electronics,1,35.1,35.1,Kylieshire,Maryland
14449,C2482,2024-12-05,P401,Sports,3,441.75,1325.25,Loriburgh,Maryland
14450,C2889,2025-06-22,P302,Home & Kitchen,3,214.98,644.94,North Francisco,South Carolina
14451,C1621,2024-09-27,P202,Clothing,5,397.22,1986.1,Curtishaven,Minnesota
14452,C3076,2024-11-25,P201,Clothing,5,112.94,564.7,West Allison,Utah
14453,C3375,2024-10-04,P301,Home & Kitchen,1,381.52,381.52,Lake Paul,Tennessee
14454,C3806,2024-10-23,P102,Electronics,5,136.33,681.65,East Davidland,North Dakota
14455,C1046,2025-02-06,P402,Sports,3,373.41,1120.23,Carlsonland,Oklahoma
14456,C1745,2024-09-08,P401,Sports,5,367.17,1835.85,Herreraburgh,Delaware
14457,C2678,2025-02-06,P400,Sports,2,264.51,529.02,South Robertmouth,Tennessee
14458,C2813,2025-03-09,P501,Beauty,1,316.15,316.15,North Thomasbury,Nevada
14459,C2918,2024-09-25,P401,Sports,4,302.11,1208.44,Glasstown,Virginia
14460,C2664,2025-03-31,P102,Electronics,2,289.06,578.12,Lake Ethanside,Delaware
14461,C3413,2025-06-16,P201,Clothing,2,253.53,507.06,Cannonton,Vermont
14462,C1349,2024-08-09,P202,Clothing,4,44.18,176.72,Julieview,Maine
