loyalty_id,customer_id,loyalty_signup_date,loyalty_tier,total_points
L8766,C2016,2023/08/04,Silver,3486
L8767,C3119,2024/07/04,Platinum,9798
L8768,C3459,2023/12/08,Gold,5406
L8769,C2419,2025/06/19,Platinum,9643
L8770,C2855,2024/04/25,Gold,7277
L8771,C3448,2023/10/01,Silver,656
L8772,C2570,2024/02/11,Silver,501
L8773,C2007,2025/02/01,Gold,4689
L8774,C2636,2024/01/17,Silver,603
L8775,C3352,2024/06/09,Platinum,8946
L8776,C2896,2025/02/03,Gold,7527
L8777,C1973,2024/12/31,Platinum,5844
L8778,C2664,2023/07/15,Gold,4226
L8779,C3291,2023/10/18,Gold,9088
L8780,C2836,2025/04/07,Platinum,8921
L8781,C3515,2024/02/01,Platinum,9986
L8782,C2516,2025/06/21,Platinum,8541
L8783,C2707,2023/09/11,Silver,3854
L8784,C3345,2024/08/21,Platinum,7278
L8785,C3529,2024/07/09,Silver,7139
L8786,C3933,2023/11/29,Gold,6061
L8787,C3673,2025/05/29,Platinum,4257
L8788,C2656,2023/09/19,Gold,167
L8789,C3363,2024/04/25,Gold,4171
L8790,C3166,2025/04/29,Gold,7829
L8791,C2143,2024/10/13,Gold,1975
L8792,C2535,2024/06/11,Gold,6786
L8793,C3978,2024/12/30,Silver,956
L8794,C3417,2023/09/10,Gold,8184
L8795,C2293,2023/11/02,Platinum,3191
L8796,C2885,2023/08/09,Platinum,4040
L8797,C3184,2023/12/05,Platinum,3189
L8798,C2452,2023/09/15,Platinum,952
L8799,C3857,2025/04/07,Platinum,5260
L8800,C2869,2024/05/23,Platinum,6156
L8801,C3695,2024/08/11,Gold,8819
L8802,C1507,2024/11/10,Silver,7889
L8803,C1851,2024/02/12,Gold,8875
L8804,C2673,2023/08/21,Silver,9042
L8805,C2561,2025/03/18,Platinum,1123
L8806,C1076,2025/04/05,Silver,5608
L8807,C2861,2024/08/16,Platinum,7148
L8808,C2206,2024/06/11,Platinum,3765
L8809,C2064,2023/09/30,Platinum,5056
L8810,C1291,2025/02/28,Silver,4521
L8811,C1929,2024/02/15,Silver,7743
L8812,C2791,2024/04/26,Gold,6952
L8813,C3316,2024/06/26,Platinum,9596
L8814,C1354,2025/02/17,Gold,7299
L8815,C1548,2024/04/04,Silver,4545
L8816,C1783,2024/05/19,Platinum,7897
L8817,C2678,2023/09/06,Silver,3890
L8818,C3451,2024/03/09,Gold,9132
L8819,C2004,2025/01/13,Silver,1206
L8820,C1471,2024/12/02,Gold,298
L8821,C1548,2023/09/19,Silver,8543
L8822,C1328,2024/06/22,Platinum,5077
L8823,C2185,2024/09/15,Platinum,6234
L8824,C2846,2025/04/29,Gold,3921
L8825,C1834,2023/09/25,Gold,545
L8826,C2206,2024/06/04,Gold,927
L8827,C1389,2023/12/26,Silver,2755
L8828,C3754,2023/12/14,Platinum,5348
L8829,C1187,2025/04/21,Gold,9219
L8830,C3589,2025/06/19,Gold,9676
L8831,C1370,2024/06/11,Gold,7299
L8832,C2696,2024/10/10,Silver,4692
L8833,C3705,2024/02/02,Platinum,2988
L8834,C3718,2024/03/08,Platinum,4746
L8835,C2543,2024/08/08,Silver,7938
L8836,C3198,2024/11/05,Platinum,9097
L8837,C1112,2024/04/04,Gold,1743
L8838,C1973,2025/06/01,Silver,7747
L8839,C3931,2024/03/29,Platinum,829
L8840,C1458,2025/05/11,Gold,3117
L8841,C3930,2025/06/06,Gold,5417
L8842,C2368,2023/07/31,Silver,9633
L8843,C3715,2025/02/12,Gold,4404
L8844,C2242,2024/06/05,Gold,4934
L8845,C3333,2023/09/26,Platinum,5493
L8846,C1606,2024/01/20,Platinum,5252
L8847,C3371,2023/12/31,Platinum,6340
L8848,C2185,2023/11/10,Platinum,9587
L8849,C3868,2023/07/17,Platinum,2170
L8850,C2139,2024/02/21,Gold,9814
L8851,C3274,2024/02/16,Silver,9952
L8852,C1536,2025/05/08,Platinum,2114
L8853,C3386,2023/11/08,Silver,7689
L8854,C2079,2025/05/08,Gold,6723
L8855,C2067,2023/09/08,Platinum,7275
L8856,C2295,2023/09/12,Platinum,627
L8857,C1808,2025/06/15,Platinum,3018
L8858,C2501,2024/07/28,Platinum,5086
L8859,C1461,2025/02/05,Gold,692
L8860,C2422,2023/11/19,Gold,5717
L8861,C3517,2024/02/18,Platinum,5715
L8862,C3906,2025/05/13,Gold,9736
L8863,C2600,2025/02/15,Gold,1745
L8864,C1778,2023/10/19,Silver,2819
L8865,C3168,2024/10/20,Silver,1536
L8866,C3936,2024/10/09,Gold,1831
L8867,C1393,2024/08/11,Gold,3448
L8868,C3172,2024/12/24,Gold,3084
L8869,C2614,2025/06/30,Silver,3252
L8870,C3223,2024/10/22,Gold,6815
L8871,C2938,2024/03/14,Gold,7370
L8872,C2129,2023/11/21,Platinum,1993
L8873,C3369,2024/08/06,Silver,4301
L8874,C2563,2024/02/12,Gold,4289
L8875,C1257,2025/03/31,Gold,1261
L8876,C3065,2025/04/09,Silver,2368
L8877,C1585,2024/05/18,Platinum,2814
L8878,C1572,2023/07/23,Platinum,9366
L8879,C1252,2023/08/06,Platinum,5603
L8880,C3029,2024/02/23,Gold,986
L8881,C1690,2023/09/29,Silver,7376
L8882,C1297,2024/05/30,Platinum,8047
L8883,C2345,2023/10/29,Gold,212
L8884,C3546,2024/05/13,Silver,3192
L8885,C2855,2024/12/13,Gold,4057
L8886,C1712,2024/09/24,Platinum,6707
L8887,C2252,2025/04/01,Gold,8571
L8888,C3588,2025/01/27,Gold,2847
L8889,C3313,2024/10/23,Platinum,7265
L8890,C1295,2025/06/22,Silver,8259
L8891,C2056,2023/09/12,Silver,5372
L8892,C2528,2025/02/19,Gold,4326
L8893,C1631,2024/07/25,Silver,2114
L8894,C3981,2024/05/14,Platinum,7709
L8895,C1641,2025/03/18,Platinum,7719
L8896,C1043,2025/02/08,Silver,7734
L8897,C3180,2025/02/03,Gold,4433
L8898,C3374,2024/07/01,Silver,3747
L8899,C3703,2023/08/19,Silver,1899
L8900,C3961,2024/12/16,Gold,1173
L8901,C2182,2024/12/11,Gold,3278
L8902,C3945,2023/11/15,Platinum,8813
L8903,C3662,2024/03/04,Gold,4276
L8904,C2994,2025/03/09,Silver,5240
L8905,C2356,2024/11/30,Platinum,9512
L8906,C1757,2025/01/07,Gold,4502
L8907,C1209,2024/01/16,Silver,7081
L8908,C2152,2024/12/30,Platinum,2345
L8909,C2883,2024/09/10,Platinum,1487
L8910,C3070,2024/05/18,Gold,4320
L8911,C1450,2023/09/13,Gold,6002
L8912,C2018,2023/08/16,Gold,3188
L8913,C1924,2024/04/13,Gold,8646
L8914,C2542,2024/05/19,Silver,2585
L8915,C1141,2024/06/05,Platinum,4129
L8916,C1002,2023/08/15,Platinum,2050
L8917,C2436,2024/01/03,Silver,3886
L8918,C2104,2023/10/07,Gold,7621
L8919,C3849,2023/07/29,Platinum,6151
L8920,C2140,2024/08/30,Platinum,8408
L8921,C3087,2024/05/29,Gold,1736
L8922,C3538,2024/10/03,Platinum,1670
L8923,C3521,2024/12/09,Gold,1802
L8924,C1390,2023/07/20,Silver,1489
L8925,C2089,2024/12/13,Gold,234
L8926,C2774,2025/04/20,Silver,6569
L8927,C3919,2023/08/09,Platinum,1235
L8928,C2357,2024/09/13,Silver,8160
L8929,C1754,2024/06/09,Platinum,9331
L8930,C1425,2025/07/08,Platinum,6879
L8931,C1253,2025/03/21,Platinum,6790
L8932,C1447,2025/03/18,Gold,4774
L8933,C3485,2024/04/17,Gold,8422
L8934,C1555,2023/12/08,Silver,210
L8935,C1628,2025/03/10,Gold,7543
L8936,C2499,2024/10/15,Gold,4373
L8937,C3984,2024/10/03,Silver,518
L8938,C3368,2025/03/01,Platinum,3935
L8939,C2396,2024/12/30,Platinum,5929
L8940,C1631,2024/08/08,Silver,7387
L8941,C2147,2024/05/09,Silver,6627
L8942,C2031,2024/11/07,Gold,1129
L8943,C3314,2024/06/11,Platinum,9776
L8944,C1722,2024/11/26,Silver,2235
L8945,C3926,2024/05/30,Platinum,1108
L8946,C3590,2024/12/11,Platinum,8673
L8947,C3762,2025/03/26,Gold,8183
L8948,C1379,2023/09/19,Gold,3725
L8949,C1304,2024/01/25,Silver,3646
L8950,C1079,2024/07/25,Silver,670
L8951,C1869,2024/05/28,Silver,9227
L8952,C3687,2024/10/25,Platinum,7998
L8953,C1005,2024/10/07,Silver,5389
L8954,C1431,2024/11/10,Gold,5991
L8955,C2986,2023/11/02,Platinum,5558
L8956,C1952,2024/07/23,Platinum,6609
L8957,C2078,2025/02/02,Platinum,2464
L8958,C1277,2024/11/16,Platinum,3409
L8959,C3780,2025/01/14,Gold,1086
L8960,C1450,2023/12/28,Platinum,5168
L8961,C2593,2024/10/07,Platinum,9912
L8962,C2840,2024/06/11,Silver,5890
L8963,C1141,2025/07/01,Platinum,4227
L8964,C1137,2025/01/07,Gold,6662
L8965,C2717,2024/12/26,Platinum,7644
L8966,C3487,2023/08/09,Platinum,1768
L8967,C2958,2024/01/02,Platinum,3703
L8968,C2793,2024/12/07,Gold,6480
L8969,C3744,2024/02/26,Gold,3983
L8970,C3056,2025/02/16,Platinum,34
L8971,C1885,2023/12/29,Gold,7613
L8972,C3636,2024/06/05,Silver,3136
L8973,C1251,2023/12/26,Silver,7663
L8974,C3511,2025/02/01,Silver,5521
L8975,C2029,2024/11/01,Gold,201
L8976,C2681,2024/10/13,Platinum,99
L8977,C1393,2023/12/31,Gold,4682
L8978,C3778,2023/09/27,Platinum,2568
L8979,C2841,2025/02/28,Silver,2989
L8980,C1039,2025/01/09,Silver,7043
L8981,C3806,2024/11/05,Platinum,7674
L8982,C3866,2024/03/20,Platinum,7942
L8983,C3053,2025/02/11,Gold,8709
L8984,C3312,2024/03/26,Platinum,9814
L8985,C1219,2023/07/21,Silver,8707
L8986,C2644,2024/04/28,Gold,7030
L8987,C2966,2025/04/19,Gold,2963
L8988,C3249,2023/11/21,Silver,7512
L8989,C2302,2025/06/25,Gold,2954
L8990,C1117,2024/03/09,Silver,5106
L8991,C1706,2023/08/25,Platinum,6730
L8992,C3332,2024/06/26,Platinum,8671
L8993,C3230,2024/02/25,Gold,7565
L8994,C3601,2024/11/18,Platinum,3570
L8995,C3210,2024/07/24,Platinum,3653
L8996,C2105,2025/03/02,Silver,3767
L8997,C3286,2024/08/19,Silver,3615
L8998,C3525,2025/05/14,Silver,4697
L8999,C1107,2024/01/05,Gold,4541
L9000,C2446,2024/12/13,Gold,8958
L9001,C1384,2023/10/02,Silver,5346
L9002,C3536,2025/01/27,Platinum,4318
L9003,C1196,2024/08/25,Silver,8896
L9004,C3489,2024/10/25,Platinum,8267
L9005,C1087,2025/05/05,Gold,3457
L9006,C3096,2024/05/25,Platinum,8262
L9007,C1586,2024/02/21,Platinum,7937
L9008,C1552,2024/10/11,Silver,6772
L9009,C1335,2024/07/10,Silver,8988
L9010,C2344,2023/12/31,Gold,8082
L9011,C2997,2024/07/17,Platinum,5278
L9012,C1384,2025/03/30,Silver,4838
L9013,C1356,2023/11/10,Gold,9029
L9014,C2082,2025/04/10,Silver,3547
L9015,C3695,2024/08/12,Platinum,9197
L9016,C1730,2023/11/27,Silver,629
L9017,C2232,2025/03/24,Platinum,1835
L9018,C3355,2024/09/19,Silver,2797
L9019,C2151,2024/01/25,Platinum,5933
L9020,C1050,2025/03/16,Platinum,6411
L9021,C2043,2024/12/13,Gold,2997
L9022,C1981,2025/01/23,Platinum,5059
L9023,C1502,2024/01/05,Gold,9069
L9024,C2854,2024/07/02,Silver,2770
L9025,C3056,2025/07/04,Silver,1203
L9026,C2604,2024/12/17,Gold,5477
L9027,C3580,2023/10/25,Platinum,589
L9028,C1527,2023/12/07,Silver,250
L9029,C3438,2025/06/16,Platinum,2910
L9030,C2052,2023/07/12,Gold,853
L9031,C2892,2023/07/25,Gold,2975
L9032,C2748,2024/02/12,Silver,2559
L9033,C2840,2024/07/27,Gold,9291
L9034,C1560,2025/06/25,Platinum,5648
L9035,C2543,2023/10/31,Silver,2759
L9036,C3206,2023/10/09,Gold,3852
L9037,C3399,2024/02/08,Silver,3363
L9038,C1479,2023/09/13,Silver,3977
L9039,C1709,2024/01/29,Silver,662
L9040,C3303,2025/05/28,Silver,686
L9041,C3933,2025/05/11,Gold,8967
L9042,C1419,2025/03/09,Silver,7272
L9043,C2537,2023/12/16,Platinum,3839
L9044,C3221,2023/09/05,Silver,4064
L9045,C2563,2024/07/27,Silver,2084
L9046,C3467,2024/09/22,Silver,6930
L9047,C1465,2024/10/15,Gold,1646
L9048,C3162,2024/07/18,Gold,7669
L9049,C2584,2025/04/15,Silver,4965
L9050,C3031,2025/01/05,Silver,7769
L9051,C3841,2024/10/01,Gold,8981
L9052,C3828,2024/05/11,Silver,9931
L9053,C1156,2024/11/20,Platinum,1410
L9054,C2346,2024/05/11,Gold,8470
L9055,C2397,2024/06/17,Silver,508
L9056,C1851,2025/03/19,Silver,830
L9057,C3275,2023/10/03,Silver,7192
L9058,C2829,2024/07/31,Silver,1815
L9059,C2584,2025/02/19,Gold,262
L9060,C3389,2024/07/24,Gold,5373
L9061,C2505,2024/02/23,Gold,3495
L9062,C2216,2024/01/13,Silver,277
L9063,C1076,2025/01/11,Silver,4641
L9064,C1065,2024/10/20,Platinum,4352
L9065,C3087,2023/09/27,Platinum,4934
L9066,C2260,2024/12/08,Platinum,8744
L9067,C3424,2023/10/06,Platinum,4290
L9068,C3613,2024/02/24,Gold,3700
L9069,C1329,2024/02/10,Platinum,7697
L9070,C3113,2023/11/30,Platinum,7538
L9071,C3267,2024/04/12,Gold,3429
L9072,C1814,2024/02/22,Platinum,5641
L9073,C2771,2023/10/16,Platinum,3023
L9074,C1938,2024/07/26,Gold,1229
L9075,C1304,2024/01/06,Platinum,7856
L9076,C2527,2023/10/04,Platinum,7811
L9077,C2608,2024/05/22,Silver,9669
L9078,C2482,2023/08/10,Silver,2473
L9079,C1352,2024/07/05,Silver,5142
L9080,C3998,2024/10/26,Platinum,1533
L9081,C1879,2024/09/14,Silver,2362
L9082,C2961,2025/04/30,Gold,6956
L9083,C2601,2024/08/28,Gold,9911
L9084,C3338,2024/01/01,Platinum,9455
L9085,C2337,2024/03/15,Platinum,5236
L9086,C2714,2023/12/29,Silver,8406
L9087,C2870,2025/06/15,Gold,1048
L9088,C2075,2024/11/05,Silver,4586
L9089,C1610,2025/06/28,Platinum,7086
L9090,C3989,2024/09/27,Gold,1026
L9091,C3503,2024/10/16,Silver,1854
L9092,C1042,2025/03/02,Silver,9557
L9093,C2285,2025/02/03,Gold,2228
L9094,C1604,2024/09/26,Platinum,3147
L9095,C2337,2025/05/07,Gold,3313
L9096,C1830,2023/09/29,Platinum,6804
L9097,C3761,2023/10/01,Silver,5482
L9098,C1897,2025/01/03,Gold,9888
L9099,C3890,2025/04/23,Platinum,5715
L9100,C3045,2024/01/12,Silver,4613
L9101,C1998,2024/07/31,Silver,2210
L9102,C3617,2025/03/18,Silver,9158
L9103,C2466,2024/04/06,Gold,5224
L9104,C1270,2024/07/13,Gold,8526
L9105,C1268,2023/08/28,Platinum,1790
L9106,C2183,2024/07/28,Gold,9316
L9107,C1546,2024/06/20,Platinum,2146
L9108,C1493,2024/03/01,Gold,17
L9109,C3569,2023/11/01,Silver,9275
L9110,C1187,2023/11/20,Platinum,857
L9111,C1229,2024/08/06,Platinum,3485
L9112,C2907,2025/02/25,Gold,4053
L9113,C3891,2023/08/31,Silver,9009
L9114,C2818,2024/05/21,Silver,1301
L9115,C2115,2023/09/24,Silver,2992
L9116,C2475,2025/02/05,Platinum,3875
L9117,C3197,2024/03/29,Silver,9521
L9118,C3755,2025/04/29,Gold,4595
L9119,C2745,2024/10/14,Platinum,9462
L9120,C2496,2023/12/28,Platinum,7093
L9121,C1518,2024/04/07,Silver,8107
L9122,C2323,2025/04/18,Gold,8672
L9123,C1560,2025/03/26,Silver,629
L9124,C2129,2025/06/14,Silver,5012
L9125,C1978,2024/12/21,Gold,4337
L9126,C3253,2024/10/09,Silver,298
L9127,C3692,2024/09/02,Silver,4814
L9128,C1993,2023/07/29,Platinum,647
L9129,C3355,2025/03/07,Platinum,3566
L9130,C1064,2024/09/18,Gold,2340
L9131,C3862,2025/03/22,Gold,3589
L9132,C2087,2024/10/14,Gold,1588
L9133,C3051,2023/07/24,Platinum,454
L9134,C1719,2024/10/31,Silver,4780
L9135,C3976,2023/09/24,Platinum,4772
L9136,C3357,2025/05/20,Silver,7971
L9137,C1125,2025/03/10,Gold,8130
L9138,C2135,2024/03/24,Gold,2260
L9139,C3729,2024/10/18,Silver,8945
L9140,C2126,2023/07/24,Gold,4741
L9141,C2101,2025/06/26,Silver,3245
L9142,C2865,2024/04/18,Silver,921
L9143,C3858,2025/06/03,Silver,8149
L9144,C3333,2024/04/24,Platinum,5564
L9145,C3572,2024/02/08,Gold,1344
L9146,C3702,2025/02/01,Silver,8840
L9147,C1628,2024/03/15,Silver,7719
L9148,C1840,2024/05/10,Gold,3081
L9149,C2076,2023/07/24,Platinum,6002
L9150,C3166,2025/06/19,Silver,1114
L9151,C2576,2024/09/08,Gold,5443
L9152,C2860,2024/03/27,Platinum,2832
L9153,C2986,2025/02/19,Silver,8709
L9154,C1487,2024/06/07,Silver,6216
L9155,C2240,2025/04/22,Silver,9296
L9156,C2293,2023/10/19,Platinum,5476
L9157,C1424,2025/07/09,Silver,3766
L9158,C2680,2024/11/17,Gold,2706
L9159,C1943,2023/09/15,Gold,4437
L9160,C1228,2024/12/22,Gold,547
L9161,C2645,2025/04/05,Platinum,5011
L9162,C2326,2025/01/20,Gold,5581
L9163,C3607,2025/05/14,Gold,1194
L9164,C2462,2025/03/21,Platinum,8713
L9165,C3671,2025/03/11,Gold,7634
L9166,C1073,2024/01/26,Platinum,621
L9167,C2537,2024/08/14,Platinum,3333
L9168,C2410,2024/08/08,Silver,7537
L9169,C2053,2023/10/01,Platinum,1637
L9170,C1734,2023/12/20,Gold,8936
L9171,C2005,2024/04/14,Silver,8334
L9172,C3566,2024/01/27,Silver,2317
L9173,C1979,2025/04/20,Platinum,9745
L9174,C3305,2023/07/20,Gold,2001
L9175,C1693,2025/06/16,Platinum,8705
L9176,C3827,2024/03/08,Silver,5817
L9177,C1835,2025/02/04,Silver,9146
L9178,C2285,2023/08/05,Gold,8172
L9179,C2792,2023/10/31,Gold,1182
L9180,C2359,2023/12/03,Gold,7311
L9181,C1840,2023/08/08,Platinum,2056
L9182,C2055,2024/11/14,Platinum,4445
L9183,C1863,2024/03/02,Gold,8612
L9184,C3726,2024/12/25,Silver,8137
L9185,C1591,2024/12/19,Silver,1280
L9186,C3663,2024/10/18,Gold,5673
L9187,C1046,2025/02/05,Gold,693
L9188,C3748,2023/10/06,Silver,2370
L9189,C3120,2023/07/26,Silver,4921
L9190,C2976,2024/02/16,Platinum,3641
L9191,C3784,2023/12/13,Platinum,4215
L9192,C1603,2024/03/27,Silver,5729
L9193,C1269,2025/03/06,Platinum,8056
L9194,C2849,2024/01/31,Platinum,5148
L9195,C1728,2024/02/12,Gold,3300
L9196,C2898,2023/12/20,Silver,998
L9197,C1586,2025/02/15,Silver,5449
L9198,C2399,2023/08/14,Silver,3106
L9199,C3018,2023/11/12,Silver,3180
L9200,C1335,2025/01/09,Gold,8189
L9201,C1179,2023/08/17,Silver,9772
L9202,C3077,2023/11/12,Gold,1368
L9203,C2321,2025/06/01,Silver,9346
L9204,C1408,2024/01/23,Platinum,2215
L9205,C2677,2025/05/29,Silver,1958
L9206,C2020,2023/11/14,Silver,8011
L9207,C1955,2024/10/19,Platinum,2350
L9208,C1007,2024/04/08,Silver,7157
L9209,C1079,2025/01/25,Silver,4199
L9210,C1088,2024/10/23,Gold,3703
L9211,C1220,2023/07/16,Gold,4167
L9212,C2433,2025/02/18,Platinum,7306
L9213,C2543,2024/02/27,Platinum,2207
L9214,C1835,2024/05/30,Platinum,2114
L9215,C1837,2024/10/12,Silver,6357
L9216,C3878,2024/10/31,Platinum,492
L9217,C3479,2025/01/01,Silver,7257
L9218,C1979,2024/01/05,Silver,941
L9219,C3159,2025/04/23,Silver,9655
L9220,C2162,2023/12/26,Gold,1002
L9221,C1535,2024/11/16,Gold,4356
L9222,C3299,2024/11/09,Silver,9244
L9223,C3671,2023/10/02,Gold,4773
L9224,C2790,2024/06/14,Platinum,1464
L9225,C2533,2024/05/29,Gold,3806
L9226,C2814,2024/05/12,Gold,1955
L9227,C1243,2023/12/07,Silver,134
L9228,C1493,2025/06/09,Platinum,1581
L9229,C3710,2025/01/28,Silver,5203
L9230,C3396,2023/12/22,Platinum,2462
L9231,C1579,2024/12/19,Gold,1080
L9232,C2523,2024/11/24,Platinum,5637
L9233,C2998,2024/12/10,Platinum,6417
L9234,C3488,2024/04/13,Gold,3299
L9235,C2353,2024/01/30,Gold,127
L9236,C1920,2024/08/02,Gold,3047
L9237,C2213,2023/08/20,Silver,8777
L9238,C3494,2024/02/17,Gold,2592
L9239,C1939,2023/10/14,Silver,3067
L9240,C2872,2024/02/15,Silver,4493
L9241,C1997,2023/09/19,Silver,539
L9242,C1155,2025/05/20,Platinum,2220
L9243,C1618,2025/02/14,Gold,5765
L9244,C1106,2025/04/30,Silver,5556
L9245,C3483,2023/11/02,Silver,3006
L9246,C3374,2024/09/03,Platinum,7796
L9247,C3913,2023/10/27,Silver,8698
L9248,C2119,2025/02/06,Gold,5580
L9249,C1325,2025/02/26,Gold,9853
L9250,C2012,2023/11/10,Silver,8872
L9251,C3073,2025/04/30,Gold,6985
L9252,C1357,2023/09/21,Gold,9849
L9253,C3716,2024/10/21,Gold,1605
L9254,C3789,2023/11/09,Platinum,2891
L9255,C2261,2024/04/15,Gold,4691
L9256,C1955,2024/02/06,Silver,9157
L9257,C1546,2025/05/26,Platinum,5414
L9258,C2154,2024/09/17,Gold,8966
L9259,C1704,2024/06/15,Platinum,6567
L9260,C1756,2023/08/29,Gold,1220
L9261,C2378,2025/03/11,Platinum,9180
L9262,C1633,2024/02/07,Platinum,9913
L9263,C3808,2024/02/26,Gold,1874
L9264,C1369,2025/01/24,Platinum,5689
L9265,C1098,2023/07/18,Silver,1816
L9266,C2907,2023/12/25,Gold,968
L9267,C3865,2024/01/16,Silver,869
L9268,C2427,2024/09/15,Gold,4114
L9269,C2436,2024/07/17,Platinum,9246
L9270,C2171,2023/11/15,Silver,6536
L9271,C2177,2023/08/07,Gold,2017
L9272,C1573,2024/06/29,Gold,9060
L9273,C1430,2025/02/13,Platinum,4921
L9274,C2155,2023/12/20,Gold,4246
L9275,C1603,2025/06/06,Silver,815
L9276,C2012,2024/01/21,Gold,325
L9277,C3975,2025/02/04,Gold,14
L9278,C1504,2023/12/22,Silver,3571
L9279,C2268,2023/09/21,Platinum,9984
L9280,C2996,2025/03/13,Gold,2588
L9281,C1565,2024/05/10,Gold,5714
L9282,C3925,2024/11/24,Gold,9040
L9283,C3009,2023/07/30,Platinum,1600
L9284,C3690,2024/09/27,Platinum,407
L9285,C2306,2024/01/26,Gold,415
L9286,C2152,2024/12/18,Gold,8211
L9287,C3380,2025/04/28,Gold,3155
L9288,C3394,2023/10/05,Silver,8207
L9289,C1771,2024/01/15,Platinum,2166
L9290,C3058,2024/09/03,Gold,3652
L9291,C3151,2024/04/19,Gold,118
L9292,C1891,2025/06/06,Gold,5160
L9293,C1053,2023/11/08,Platinum,7425
L9294,C2970,2024/06/16,Platinum,2691
L9295,C3003,2024/11/26,Platinum,9492
L9296,C1050,2024/03/14,Platinum,8219
L9297,C3705,2024/03/11,Silver,230
L9298,C3341,2024/05/03,Silver,1892
L9299,C2799,2024/09/04,Gold,2106
L9300,C3809,2024/03/17,Gold,3939
L9301,C3956,2024/10/09,Gold,8328
L9302,C3543,2024/09/04,Silver,157
L9303,C1163,2025/03/02,Silver,241
L9304,C3474,2024/03/05,Silver,9472
L9305,C2263,2024/01/10,Silver,9512
L9306,C1783,2025/02/25,Platinum,6769
L9307,C3053,2024/07/16,Gold,1801
L9308,C1982,2025/05/03,Gold,9907
L9309,C3194,2025/01/02,Silver,8106
L9310,C1822,2024/09/14,Gold,9734
L9311,C1538,2025/03/10,Platinum,9382
L9312,C3768,2024/11/24,Gold,4270
L9313,C2698,2024/01/13,Platinum,4334
L9314,C3808,2023/12/14,Silver,9698
L9315,C3434,2025/01/08,Gold,4632
L9316,C3523,2024/06/17,Platinum,9883
L9317,C3716,2023/12/16,Gold,8604
L9318,C1138,2023/08/19,Gold,8957
L9319,C1286,2024/03/02,Silver,9867
L9320,C1204,2024/01/23,Gold,6945
L9321,C2409,2023/08/11,Gold,6193
L9322,C1950,2025/03/04,Gold,4217
L9323,C1348,2024/11/28,Platinum,6689
L9324,C2679,2023/08/11,Platinum,4856
L9325,C2524,2024/11/11,Gold,4519
L9326,C3945,2023/08/20,Silver,6866
L9327,C3600,2025/05/09,Gold,1805
L9328,C1203,2023/08/09,Gold,7861
L9329,C1034,2024/03/23,Silver,7824
L9330,C2833,2025/06/29,Silver,1298
L9331,C3090,2024/12/31,Silver,2998
L9332,C1924,2025/05/31,Gold,4940
L9333,C3757,2024/10/28,Gold,6260
L9334,C2365,2023/11/10,Platinum,9462
L9335,C1272,2024/02/07,Silver,3291
L9336,C3645,2025/05/01,Platinum,7776
L9337,C1337,2024/12/01,Platinum,7445
L9338,C1766,2024/04/07,Gold,6509
L9339,C3495,2024/09/26,Gold,6551
L9340,C2932,2024/04/18,Platinum,4601
L9341,C1451,2024/07/04,Platinum,2508
L9342,C2022,2024/03/21,Silver,5537
L9343,C2536,2023/09/07,Silver,1112
L9344,C3514,2024/01/31,Platinum,3692
L9345,C1897,2024/07/20,Gold,8756
L9346,C2255,2024/05/28,Gold,3633
L9347,C2840,2024/09/16,Silver,668
L9348,C2113,2024/01/12,Platinum,4289
L9349,C3881,2024/03/02,Gold,4446
L9350,C3968,2024/12/16,Silver,9474
L9351,C3179,2024/12/25,Platinum,242
L9352,C3166,2023/08/26,Silver,5927
L9353,C2569,2024/05/19,Gold,3875
L9354,C3429,2025/01/23,Platinum,2760
L9355,C1399,2024/06/01,Silver,9620
L9356,C1752,2024/10/19,Silver,3390
L9357,C1908,2025/05/17,Silver,1797
L9358,C3497,2025/02/23,Platinum,848
L9359,C2583,2025/03/18,Gold,7258
L9360,C2049,2025/01/25,Gold,8207
L9361,C3924,2024/09/02,Silver,3326
L9362,C3485,2025/06/05,Silver,7786
L9363,C3623,2023/10/24,Gold,6691
L9364,C1510,2023/10/31,Silver,3594
L9365,C3109,2024/11/08,Platinum,9438
L9366,C1169,2025/02/24,Platinum,5012
L9367,C1240,2023/11/14,Gold,2385
L9368,C2707,2024/06/21,Gold,4954
L9369,C3413,2023/10/31,Silver,7248
L9370,C2141,2024/03/21,Platinum,5943
L9371,C2318,2024/08/18,Gold,6758
L9372,C3107,2024/09/15,Silver,5543
L9373,C3452,2025/02/28,Gold,7220
L9374,C2625,2025/05/25,Platinum,6739
L9375,C1665,2023/07/19,Gold,8392
L9376,C2543,2025/04/16,Gold,6197
L9377,C1792,2024/02/19,Platinum,548
L9378,C2031,2025/01/17,Platinum,9511
L9379,C2771,2023/10/03,Platinum,6304
L9380,C3959,2023/12/04,Silver,8709
L9381,C3593,2024/07/16,Silver,3731
L9382,C1614,2023/11/16,Silver,5816
L9383,C1879,2023/11/17,Platinum,787
L9384,C2571,2024/05/27,Gold,9259
L9385,C1129,2023/10/22,Platinum,5615
L9386,C3070,2025/05/17,Platinum,7495
L9387,C3348,2023/08/16,Gold,1493
L9388,C2221,2025/03/21,Platinum,670
L9389,C1120,2025/02/08,Platinum,3528
L9390,C1125,2025/02/14,Silver,4438
L9391,C3262,2024/09/10,Platinum,8750
L9392,C2879,2023/12/24,Gold,4832
L9393,C2583,2024/03/06,Silver,1388
