pos_transaction_id,customer_id,transaction_date,store_id,product_id,quantity,price_per_unit,total_amount,city,state
25297,C1252,15-02-2025,S114,P102,4,466.94,1867.76,New Christopherhaven,Montana
25298,C1890,20-03-2025,S110,P200,5,474.47,2372.35,Port Garyville,Rhode Island
25299,C3377,10-07-2025,S106,P100,5,13.58,67.9,Teresabury,New Jersey
25300,C3103,09-12-2024,S107,P200,5,214.51,1072.55,Amandamouth,Virginia
25301,C2045,27-04-2025,S112,P502,3,291.96,875.88,Andersontown,Idaho
25302,C3950,10-04-2025,S112,P500,4,194.41,777.64,Lake James,Alabama
25303,C3353,08-12-2024,S101,P202,1,342.07,342.07,Port Jeffrey,Oklahoma
25304,C1002,01-06-2025,S115,P102,1,255.35,255.35,Kathyside,Maine
25305,C3126,10-08-2024,S118,P202,2,386.19,772.38,East Kathleentown,Mississippi
25306,C1262,18-12-2024,S119,P300,3,324.89,974.67,New Scott,Missouri
25307,C3152,03-03-2025,S112,P402,2,146.05,292.1,Mclaughlinstad,Wisconsin
25308,C2993,21-06-2025,S110,P101,1,232.81,232.81,West Amandamouth,New Hampshire
25309,C3985,13-03-2025,S111,P301,1,247.43,247.43,West Erin,Missouri
25310,C2207,26-01-2025,S115,P402,4,278.82,1115.28,East Williamport,Iowa
25311,C3924,13-12-2024,S101,P402,5,36.13,180.65,East Caroline,Maine
25312,C3845,05-07-2025,S117,P102,2,284.43,568.86,East Kurt,Indiana
25313,C2887,18-03-2025,S102,P302,4,339.27,1357.08,Cliffordview,Pennsylvania
25314,C1263,05-12-2024,S103,P500,2,315.12,630.24,West Anthony,Vermont
25315,C2202,13-04-2025,S112,P400,3,294.65,883.95,South Daniel,Idaho
25316,C2058,15-02-2025,S115,P402,4,62.23,248.92,Port Devin,Georgia
25317,C3088,13-09-2024,S118,P501,5,107.39,536.95,East Deniseborough,Iowa
25318,C1378,02-04-2025,S107,P201,5,140.67,703.35,South Joshua,Colorado
25319,C3415,05-01-2025,S111,P202,3,477.68,1433.04,Smithport,West Virginia
25320,C1120,03-11-2024,S111,P302,1,319.68,319.68,North Lynn,Pennsylvania
25321,C1549,30-04-2025,S103,P301,2,23.58,47.16,Lake Michaelfurt,Arizona
25322,C3820,28-06-2025,S113,P302,2,411.74,823.48,East Natashaborough,Iowa
25323,C3431,08-11-2024,S118,P401,1,283.59,283.59,Lake Jamie,Iowa
25324,C3710,05-09-2024,S108,P501,1,107.13,107.13,Danielleberg,Arizona
25325,C1369,20-10-2024,S113,P100,5,275.09,1375.45,South Connieland,Pennsylvania
25326,C1869,01-12-2024,S105,P501,5,322.91,1614.55,Kennethchester,California
25327,C1922,08-02-2025,S117,P400,1,18.9,18.9,East Stacey,Iowa
25328,C1530,15-12-2024,S118,P302,5,140.53,702.65,Wrightmouth,Mississippi
25329,C3722,04-02-2025,S105,P101,3,59.27,177.81,East James,Mississippi
25330,C2671,16-08-2024,S104,P102,5,382.2,1911.0,Alvarezville,Kentucky
25331,C3594,04-06-2025,S114,P202,1,272.52,272.52,East Bryanburgh,Arkansas
25332,C2971,05-01-2025,S113,P202,4,18.57,74.28,Woodsborough,Wisconsin
25333,C1205,18-10-2024,S109,P100,3,73.09,219.27,North Tiffanyhaven,Utah
25334,C3815,02-11-2024,S104,P300,3,203.1,609.3,Port Laurachester,South Dakota
25335,C3436,14-02-2025,S118,P101,2,247.13,494.26,Evansbury,New Jersey
25336,C3832,05-03-2025,S119,P502,5,153.97,769.85,New Richard,Texas
25337,C1493,08-09-2024,S116,P302,1,400.42,400.42,Jessicamouth,South Carolina
25338,C2577,20-01-2025,S113,P502,5,427.72,2138.6,Wilsonborough,Nevada
25339,C3888,01-05-2025,S120,P202,2,380.17,760.34,Barryside,California
25340,C3681,24-02-2025,S113,P401,3,37.53,112.59,New Desireefort,New Jersey
25341,C1675,26-08-2024,S105,P301,1,25.26,25.26,Sharonborough,Kansas
25342,C2222,30-06-2025,S118,P501,4,22.19,88.76,Gibsonhaven,New York
25343,C1481,16-05-2025,S115,P201,3,113.92,341.76,Hillshire,Maryland
25344,C3823,14-12-2024,S116,P400,4,303.55,1214.2,Port Jonathan,Illinois
25345,C1995,12-09-2024,S113,P401,4,301.67,1206.68,New Lisabury,Florida
25346,C2467,14-08-2024,S105,P502,1,464.03,464.03,East Cameronville,New Jersey
25347,C3861,16-09-2024,S107,P102,5,161.03,805.15,New Steve,Delaware
25348,C1429,16-08-2024,S111,P301,4,239.19,956.76,Tinafurt,Pennsylvania
25349,C1892,03-12-2024,S109,P301,2,316.52,633.04,Valdezfort,Michigan
25350,C1359,16-05-2025,S105,P302,1,310.06,310.06,Kimberlyport,North Dakota
25351,C2243,03-04-2025,S106,P500,2,294.0,588.0,Port Karen,North Carolina
25352,C2817,15-06-2025,S108,P501,2,386.1,772.2,Gibsonbury,South Carolina
25353,C3464,25-02-2025,S114,P500,1,174.43,174.43,Travisborough,Alabama
25354,C1559,01-06-2025,S105,P200,3,198.59,595.77,East Sherry,Alaska
25355,C2717,16-02-2025,S120,P400,5,77.73,388.65,North Deborah,Alaska
25356,C1145,10-06-2025,S120,P500,4,192.3,769.2,Fitzpatrickchester,Alaska
25357,C3100,02-11-2024,S107,P102,4,234.14,936.56,Rangelfurt,Iowa
25358,C3159,12-05-2025,S100,P202,5,476.54,2382.7,East Nathan,Louisiana
25359,C1812,12-07-2024,S116,P402,4,464.91,1859.64,North Christina,New York
25360,C3525,25-09-2024,S120,P202,4,259.15,1036.6,Sawyerton,Wisconsin
25361,C2811,27-05-2025,S104,P502,1,345.73,345.73,New Travis,South Dakota
25362,C3203,16-09-2024,S103,P201,2,283.68,567.36,West Patrick,West Virginia
25363,C3480,01-03-2025,S105,P300,2,222.13,444.26,Antonioville,South Carolina
25364,C1101,21-05-2025,S100,P501,1,487.68,487.68,Victoriamouth,Kansas
25365,C2852,28-11-2024,S100,P200,5,393.04,1965.2,South Melinda,Louisiana
25366,C2453,01-04-2025,S111,P300,1,111.76,111.76,New Robinborough,Indiana
25367,C3067,16-06-2025,S107,P101,2,269.69,539.38,North Fernandostad,Ohio
25368,C2811,02-12-2024,S103,P202,5,488.39,2441.95,Priceshire,Arkansas
25369,C3828,10-09-2024,S119,P101,4,167.61,670.44,North Kimberly,South Carolina
25370,C3189,06-11-2024,S100,P500,1,47.04,47.04,Marieburgh,New York
25371,C3805,10-06-2025,S100,P502,1,210.65,210.65,Millerchester,Nevada
25372,C3681,18-06-2025,S119,P502,5,487.18,2435.9,North Elizabethfurt,Wisconsin
25373,C1456,28-02-2025,S109,P102,1,86.11,86.11,Port Sheriport,Hawaii
25374,C3773,20-08-2024,S109,P400,3,126.45,379.35,Browningmouth,Colorado
25375,C3587,24-03-2025,S109,P100,1,176.12,176.12,Johnnyburgh,Colorado
25376,C2393,23-02-2025,S119,P102,2,106.46,212.92,Thompsonton,Washington
25377,C2881,28-08-2024,S101,P402,1,39.72,39.72,Port Benjamin,New York
25378,C2754,09-12-2024,S104,P301,2,18.22,36.44,Port Robert,Massachusetts
25379,C3396,27-08-2024,S116,P401,1,280.84,280.84,New Emma,Minnesota
25380,C2820,08-08-2024,S115,P402,2,39.16,78.32,Port Trevor,Iowa
25381,C3756,28-11-2024,S108,P400,4,36.13,144.52,Lake Jamiefort,Tennessee
25382,C2518,05-02-2025,S107,P500,4,342.23,1368.92,Jonesside,Iowa
25383,C2644,02-01-2025,S119,P402,3,379.78,1139.34,Mercadomouth,Arizona
25384,C3817,21-12-2024,S101,P402,2,204.1,408.2,North David,Louisiana
25385,C1077,23-02-2025,S109,P402,2,284.72,569.44,New Kimberly,Maryland
25386,C3276,30-09-2024,S117,P101,5,318.22,1591.1,Lake Elizabeth,California
25387,C1209,21-02-2025,S100,P200,2,120.04,240.08,North Tanyatown,Nevada
25388,C1138,26-05-2025,S105,P201,4,202.78,811.12,Kaylamouth,Minnesota
25389,C3275,02-11-2024,S108,P501,3,39.59,118.77,North Michelle,Connecticut
25390,C3114,18-07-2024,S120,P400,1,488.31,488.31,South Katrinaside,Hawaii
25391,C2917,17-09-2024,S107,P501,2,390.97,781.94,Blackwellstad,South Carolina
25392,C1322,15-12-2024,S101,P401,2,132.04,264.08,Riveraland,Massachusetts
25393,C2447,12-04-2025,S118,P102,1,315.35,315.35,Michaelberg,North Dakota
25394,C1446,31-05-2025,S105,P401,1,132.22,132.22,Jordanfort,Massachusetts
25395,C3227,01-09-2024,S102,P101,2,21.03,42.06,New Dianaberg,Oklahoma
25396,C1339,03-10-2024,S100,P400,3,255.39,766.17,New Amandamouth,Hawaii
25397,C1684,01-09-2024,S110,P300,2,388.14,776.28,Lake Cory,Tennessee
25398,C3476,30-05-2025,S110,P401,2,222.42,444.84,North Amy,Kansas
25399,C2585,06-10-2024,S103,P502,3,391.86,1175.58,Mitchellstad,Ohio
25400,C3299,20-12-2024,S111,P201,2,452.21,904.42,Nicholsborough,New Mexico
25401,C2221,28-08-2024,S116,P502,2,152.15,304.3,North Steven,North Dakota
25402,C1029,23-07-2024,S116,P200,5,460.34,2301.7,New Kimberlytown,Delaware
25403,C1690,22-12-2024,S106,P301,4,477.95,1911.8,Keithbury,South Dakota
25404,C2678,02-12-2024,S103,P400,2,292.27,584.54,South Angelaborough,Minnesota
25405,C1584,01-11-2024,S109,P202,3,401.7,1205.1,Lake Earl,Colorado
25406,C2300,09-08-2024,S105,P502,3,471.93,1415.79,Lake Meghan,Mississippi
25407,C3832,29-10-2024,S120,P301,5,473.36,2366.8,Monicafurt,Georgia
25408,C3850,19-01-2025,S106,P102,5,29.73,148.65,North Kurt,New Jersey
25409,C3062,01-12-2024,S120,P301,2,400.2,800.4,Limouth,Colorado
25410,C2414,20-02-2025,S109,P502,2,31.22,62.44,West Taylor,Illinois
25411,C1704,08-10-2024,S117,P100,4,466.39,1865.56,West Brittneytown,Maine
25412,C1342,07-06-2025,S112,P202,1,96.65,96.65,East Sabrinaland,Oregon
25413,C3541,17-03-2025,S110,P300,1,317.68,317.68,Woodwardborough,Nebraska
25414,C3139,30-10-2024,S108,P500,1,393.97,393.97,Lake Barbara,Illinois
25415,C2750,21-03-2025,S101,P102,1,404.41,404.41,New Gabriel,Arizona
25416,C1258,15-03-2025,S105,P202,1,432.45,432.45,New Emilyport,Ohio
25417,C2261,24-08-2024,S115,P200,2,184.07,368.14,West John,Missouri
25418,C2275,15-11-2024,S116,P200,5,235.82,1179.1,East Jamesbury,Rhode Island
25419,C1930,06-09-2024,S120,P302,5,451.06,2255.3,Garrettchester,Michigan
25420,C1526,09-10-2024,S105,P402,5,17.6,88.0,West Jimmy,Delaware
25421,C2530,30-10-2024,S114,P300,5,61.61,308.05,South Tylerton,Minnesota
25422,C2094,12-10-2024,S105,P500,2,240.27,480.54,Serranofort,Wisconsin
25423,C2926,06-08-2024,S100,P101,1,165.2,165.2,North Blakefort,Nebraska
25424,C1501,16-09-2024,S101,P502,3,74.87,224.61,Tonyfort,Rhode Island
25425,C3196,08-04-2025,S118,P301,1,178.12,178.12,Rochaton,Alabama
25426,C1099,07-02-2025,S109,P500,4,68.51,274.04,South Keith,Indiana
25427,C2689,06-04-2025,S103,P302,4,374.55,1498.2,Port Soniafurt,Florida
25428,C1053,21-05-2025,S111,P302,3,107.8,323.4,East Rachel,Indiana
25429,C2701,20-02-2025,S116,P100,2,409.29,818.58,South Matthewstad,Nevada
25430,C3709,06-11-2024,S111,P102,3,429.49,1288.47,Lake Cindyport,West Virginia
25431,C2484,13-09-2024,S105,P401,3,354.49,1063.47,Robinsontown,Florida
25432,C3465,17-05-2025,S114,P201,3,379.05,1137.15,West Theresaport,Arizona
25433,C2435,06-02-2025,S111,P202,3,188.87,566.61,Stephenborough,Texas
25434,C3127,21-07-2024,S115,P201,1,58.6,58.6,East Edward,Rhode Island
25435,C3506,16-09-2024,S118,P101,3,15.1,45.3,North Heathermouth,Delaware
25436,C3754,29-01-2025,S106,P200,5,466.75,2333.75,West Jamieborough,North Carolina
25437,C2845,15-12-2024,S105,P301,4,92.27,369.08,North Robertchester,Oregon
25438,C2445,20-03-2025,S108,P302,3,281.31,843.93,North Patrick,Texas
25439,C2860,29-11-2024,S105,P302,5,300.27,1501.35,Lake Dana,Michigan
25440,C2534,02-01-2025,S110,P400,3,264.48,793.44,Billyville,New Hampshire
25441,C1124,19-06-2025,S119,P100,2,132.32,264.64,Blackwellton,Wyoming
25442,C3802,24-04-2025,S114,P400,5,459.74,2298.7,New Brooke,Idaho
25443,C1324,07-04-2025,S118,P500,5,204.32,1021.6,Andreaton,Arizona
25444,C1101,14-05-2025,S108,P500,5,170.54,852.7,Lake Derekfort,Utah
25445,C3616,10-10-2024,S109,P101,2,36.08,72.16,Krauseside,New Mexico
25446,C1620,04-02-2025,S107,P201,1,15.16,15.16,New Richardside,Vermont
25447,C1451,25-10-2024,S102,P100,2,34.99,69.98,Nicoleburgh,Alabama
25448,C2011,29-03-2025,S119,P200,4,474.24,1896.96,Lake Jennifermouth,Georgia
25449,C3424,08-11-2024,S113,P502,4,262.29,1049.16,Maldonadotown,Colorado
25450,C1822,23-08-2024,S108,P401,5,208.24,1041.2,West Michaelbury,Missouri
25451,C3343,28-09-2024,S102,P500,3,345.51,1036.53,North Gregoryland,New Hampshire
25452,C2040,13-07-2024,S106,P200,1,303.87,303.87,Port Richardland,Louisiana
25453,C1226,29-09-2024,S108,P400,3,215.55,646.65,North Elizabethtown,Wisconsin
25454,C2042,02-08-2024,S108,P201,3,352.45,1057.35,Lake Deborahside,New York
25455,C3655,12-03-2025,S102,P402,3,158.22,474.66,Freemanton,Oklahoma
25456,C3520,24-04-2025,S119,P100,4,227.08,908.32,Port Anthonybury,Oregon
25457,C1153,30-07-2024,S107,P101,2,320.28,640.56,East Anthony,California
25458,C1384,04-09-2024,S120,P201,1,434.05,434.05,North Michellestad,New Jersey
25459,C1080,30-01-2025,S109,P501,1,26.18,26.18,Jacquelinestad,Missouri
25460,C2641,09-03-2025,S107,P301,3,382.38,1147.14,Dorothymouth,Connecticut
25461,C1577,25-06-2025,S116,P502,5,293.93,1469.65,Campbellhaven,Minnesota
25462,C3982,21-08-2024,S108,P300,1,475.53,475.53,Lake Ryan,Maryland
25463,C3649,11-01-2025,S110,P501,5,32.4,162.0,Dixontown,Illinois
25464,C1253,18-04-2025,S110,P402,2,169.77,339.54,Port David,Arizona
25465,C3094,09-04-2025,S119,P300,4,129.17,516.68,South Kevin,Ohio
25466,C1006,07-01-2025,S113,P201,3,28.71,86.13,Russelltown,Maine
25467,C3500,01-06-2025,S120,P500,1,174.08,174.08,Ericfurt,Oklahoma
25468,C1096,29-04-2025,S113,P102,1,477.43,477.43,Kimberlymouth,Delaware
25469,C3569,05-06-2025,S103,P402,3,386.06,1158.18,Sarafort,Wyoming
25470,C1225,12-05-2025,S106,P402,5,357.48,1787.4,South Richardburgh,Indiana
25471,C1962,23-03-2025,S115,P200,2,442.09,884.18,New Michaelborough,Louisiana
25472,C1880,05-09-2024,S100,P302,5,61.52,307.6,Armstrongville,North Dakota
25473,C3501,10-11-2024,S118,P100,1,235.1,235.1,Jonesstad,Nebraska
25474,C2895,13-12-2024,S102,P301,5,168.34,841.7,Antonioport,Tennessee
25475,C1250,16-10-2024,S105,P500,2,134.81,269.62,Port Jacqueline,Arizona
25476,C2590,22-04-2025,S118,P500,4,67.43,269.72,Lake Markmouth,Wisconsin
25477,C2363,28-04-2025,S106,P102,5,384.42,1922.1,Jeffersonmouth,Michigan
25478,C1115,02-05-2025,S114,P400,1,213.02,213.02,Kaylaton,Pennsylvania
25479,C1026,29-04-2025,S105,P402,4,245.69,982.76,South Staceybury,Oklahoma
25480,C1529,05-06-2025,S115,P302,5,314.78,1573.9,North Nicole,West Virginia
25481,C1647,30-10-2024,S112,P101,4,128.89,515.56,Maxwellfurt,Nebraska
25482,C3635,04-08-2024,S115,P502,3,359.4,1078.2,Ericabury,Virginia
25483,C1527,02-11-2024,S116,P500,1,395.06,395.06,Kristatown,Montana
25484,C3709,23-06-2025,S117,P501,1,210.57,210.57,Arthurtown,Vermont
25485,C2456,25-09-2024,S111,P400,1,499.3,499.3,Lake Ashleyhaven,Arizona
25486,C2551,07-12-2024,S115,P202,3,213.4,640.2,South Taylor,Kentucky
25487,C1011,16-08-2024,S110,P501,5,333.51,1667.55,Alexanderfort,Maine
25488,C2559,16-09-2024,S119,P300,1,217.47,217.47,Melissaland,Florida
25489,C1085,22-03-2025,S120,P100,3,111.62,334.86,Lake Louishaven,South Dakota
25490,C3464,06-07-2025,S119,P300,3,78.02,234.06,Williamview,North Carolina
25491,C3335,08-05-2025,S114,P402,5,396.24,1981.2,West Susan,Louisiana
25492,C3336,03-04-2025,S100,P402,4,311.56,1246.24,South Kenneth,Nebraska
25493,C1487,09-05-2025,S112,P101,5,95.62,478.1,Bonillaberg,Connecticut
25494,C3031,11-06-2025,S118,P101,1,384.1,384.1,Masonfort,Nebraska
25495,C3316,03-02-2025,S115,P401,1,152.12,152.12,Justinbury,Kentucky
25496,C1388,18-06-2025,S100,P100,5,125.11,625.55,South Jessica,Hawaii
25497,C2459,01-12-2024,S115,P200,1,45.6,45.6,South Nicole,Texas
25498,C1050,03-04-2025,S115,P400,1,273.94,273.94,Penningtonfurt,Michigan
25499,C3064,29-04-2025,S105,P501,5,459.95,2299.75,Simsside,Louisiana
25500,C3889,11-07-2024,S119,P301,4,16.7,66.8,Lake Sara,Mississippi
25501,C1806,23-06-2025,S101,P300,2,22.03,44.06,Lancehaven,Michigan
25502,C3617,13-03-2025,S107,P200,2,289.34,578.68,East Carrieview,Alaska
25503,C2847,17-09-2024,S102,P301,1,130.83,130.83,North Rachel,Hawaii
25504,C2031,14-12-2024,S115,P200,5,137.61,688.05,Garciastad,Michigan
25505,C1535,14-01-2025,S103,P202,4,280.51,1122.04,Miguelside,Hawaii
25506,C3879,19-07-2024,S115,P501,3,492.7,1478.1,New Megan,Iowa
25507,C2178,12-08-2024,S118,P201,1,167.81,167.81,Morganbury,Delaware
25508,C2833,08-09-2024,S113,P400,4,222.38,889.52,North Elizabeth,Arkansas
25509,C2115,30-12-2024,S106,P401,4,54.18,216.72,East Keith,California
25510,C3301,23-05-2025,S107,P302,4,324.48,1297.92,Huntmouth,South Carolina
25511,C2866,08-04-2025,S110,P302,3,155.06,465.18,Olsenburgh,West Virginia
25512,C3441,09-02-2025,S116,P102,3,419.92,1259.76,Port Margaret,Colorado
25513,C1950,10-08-2024,S104,P100,3,422.72,1268.16,South Sherry,Arizona
25514,C1975,03-02-2025,S112,P402,5,240.89,1204.45,Jenniferstad,California
25515,C1241,19-06-2025,S102,P101,2,485.49,970.98,Lake Josephberg,Wyoming
25516,C3937,29-04-2025,S102,P402,5,319.47,1597.35,Gibsonstad,Colorado
25517,C3045,10-07-2025,S117,P102,3,315.68,947.04,North Mark,Alabama
25518,C2361,25-02-2025,S119,P202,2,98.04,196.08,Lake John,Wisconsin
25519,C2303,09-04-2025,S103,P402,2,447.76,895.52,West Ericaberg,North Carolina
25520,C2572,12-08-2024,S111,P101,1,351.17,351.17,East Lisamouth,Louisiana
25521,C1613,17-03-2025,S105,P101,1,116.19,116.19,Derrickville,Indiana
25522,C1806,10-05-2025,S112,P201,2,311.24,622.48,Hernandezland,Nebraska
25523,C2124,06-10-2024,S119,P302,5,122.43,612.15,Bishopview,Missouri
25524,C1136,28-12-2024,S109,P501,1,172.43,172.43,Clarkshire,South Carolina
25525,C1595,19-08-2024,S112,P502,2,445.09,890.18,West James,Tennessee
25526,C1789,15-08-2024,S116,P402,5,47.39,236.95,Adamside,Hawaii
25527,C2643,06-06-2025,S118,P501,1,183.74,183.74,South Pamela,Washington
25528,C3108,19-04-2025,S114,P300,5,156.32,781.6,Mooretown,Colorado
25529,C3438,01-05-2025,S119,P102,5,401.96,2009.8,West Linda,Kansas
25530,C3035,26-01-2025,S112,P102,4,271.53,1086.12,Michaelberg,Florida
25531,C3882,19-08-2024,S116,P400,3,134.54,403.62,South Christine,Utah
25532,C3131,24-07-2024,S114,P102,4,61.62,246.48,Lake Nicholasview,South Carolina
25533,C2693,11-12-2024,S110,P100,1,490.39,490.39,East Catherineville,New York
25534,C2725,27-06-2025,S106,P100,2,14.1,28.2,Reedton,Kansas
25535,C1981,09-05-2025,S112,P301,4,305.49,1221.96,Markview,Arizona
25536,C3802,25-04-2025,S110,P302,4,99.4,397.6,Tracieville,Oklahoma
25537,C2106,08-04-2025,S105,P502,3,197.13,591.39,Port Christinaburgh,Alaska
25538,C3464,17-09-2024,S116,P102,2,73.64,147.28,Stuartmouth,North Dakota
25539,C1418,07-03-2025,S108,P300,3,409.85,1229.55,Caitlinton,Illinois
25540,C3359,22-11-2024,S108,P200,1,322.85,322.85,West Anne,Massachusetts
25541,C2636,30-08-2024,S106,P201,4,457.69,1830.76,East Jacobview,Alabama
25542,C1373,21-04-2025,S101,P201,1,183.63,183.63,South David,Kansas
25543,C1115,26-11-2024,S109,P302,2,21.27,42.54,Grossbury,Utah
25544,C1149,06-11-2024,S105,P300,1,26.4,26.4,Jacobfurt,Idaho
25545,C2523,23-03-2025,S109,P302,1,154.54,154.54,Robertfurt,Hawaii
25546,C1446,22-07-2024,S107,P401,5,53.02,265.1,North Jesseside,Minnesota
25547,C3078,30-12-2024,S108,P302,3,43.06,129.18,East Ralph,Massachusetts
25548,C3083,26-12-2024,S109,P402,1,241.92,241.92,South Jean,Utah
25549,C3496,09-10-2024,S119,P400,2,231.54,463.08,Clarkport,Colorado
25550,C1351,07-10-2024,S119,P201,2,396.52,793.04,East Saraborough,Oklahoma
25551,C1823,02-11-2024,S107,P502,4,273.76,1095.04,Aliton,Rhode Island
25552,C2415,05-12-2024,S119,P200,1,217.48,217.48,Port John,North Dakota
25553,C2404,06-06-2025,S104,P401,1,128.55,128.55,Cesarmouth,Arkansas
25554,C2817,07-05-2025,S119,P200,2,456.67,913.34,North Jose,Oregon
25555,C3729,15-11-2024,S100,P400,4,233.92,935.68,Owensbury,Nevada
25556,C3257,30-01-2025,S111,P100,2,271.61,543.22,Port Amandaburgh,Georgia
25557,C3663,26-06-2025,S118,P302,1,231.88,231.88,Jacobshire,Wisconsin
25558,C3254,21-03-2025,S107,P302,5,358.61,1793.05,Port Nancychester,Vermont
25559,C3091,14-06-2025,S118,P202,1,54.99,54.99,Michellemouth,Louisiana
25560,C1138,31-05-2025,S111,P402,2,187.62,375.24,Myersmouth,Michigan
25561,C2040,23-02-2025,S100,P202,3,324.8,974.4,Jacksonfurt,Nebraska
25562,C1853,30-01-2025,S104,P400,3,204.22,612.66,New Kelseyburgh,Texas
25563,C3500,02-04-2025,S110,P500,1,260.28,260.28,North Michellemouth,Montana
25564,C3801,15-12-2024,S105,P102,1,173.71,173.71,Port Mariaborough,Illinois
25565,C2764,27-02-2025,S107,P401,1,384.95,384.95,Port Larry,Delaware
25566,C1722,18-06-2025,S105,P400,2,305.61,611.22,Port Carlport,Utah
25567,C2602,05-01-2025,S110,P300,3,129.71,389.13,Cainchester,Wisconsin
25568,C3291,28-01-2025,S108,P200,2,105.93,211.86,Lake Michelle,Washington
25569,C1249,13-09-2024,S118,P502,3,85.38,256.14,Port Patrick,West Virginia
25570,C2131,13-06-2025,S113,P300,5,143.56,717.8,North Bryanview,California
25571,C1767,24-01-2025,S109,P200,3,429.98,1289.94,East Juan,Rhode Island
25572,C3396,30-09-2024,S114,P302,4,321.3,1285.2,Silvahaven,Kentucky
25573,C1992,09-08-2024,S119,P201,2,386.29,772.58,South Elizabethburgh,Washington
25574,C3087,28-07-2024,S101,P202,1,62.75,62.75,Lake Jenniferburgh,Connecticut
25575,C1909,16-06-2025,S117,P502,2,335.41,670.82,East Erica,Florida
25576,C2406,11-05-2025,S120,P101,3,115.05,345.15,Whiteheadhaven,Arkansas
25577,C1556,21-07-2024,S102,P400,5,32.11,160.55,South Jill,Iowa
25578,C2299,27-03-2025,S111,P401,1,474.01,474.01,Lake Mark,Colorado
25579,C1777,20-03-2025,S114,P402,4,126.1,504.4,New Leonardmouth,Mississippi
25580,C1564,07-01-2025,S114,P400,1,232.73,232.73,Port Josephmouth,Idaho
25581,C3874,21-07-2024,S115,P402,5,438.48,2192.4,Danielleberg,New Mexico
25582,C3483,09-01-2025,S115,P402,3,481.6,1444.8,Lake Mario,New Hampshire
25583,C2507,22-11-2024,S115,P200,3,215.63,646.89,North Megan,Alaska
25584,C3836,01-04-2025,S102,P101,1,444.3,444.3,East Deborahside,Massachusetts
25585,C3948,05-04-2025,S111,P102,2,172.18,344.36,South Melindafort,Colorado
25586,C3135,20-01-2025,S105,P502,2,204.22,408.44,Reneetown,Arizona
25587,C3612,14-04-2025,S104,P300,4,387.35,1549.4,West Alexa,New York
25588,C2516,20-12-2024,S120,P302,3,331.39,994.17,Jenniferland,Connecticut
25589,C2782,07-04-2025,S118,P201,4,457.62,1830.48,North Cassidymouth,Virginia
25590,C1539,30-03-2025,S105,P201,3,102.93,308.79,Robertmouth,Missouri
25591,C1304,12-12-2024,S106,P500,4,417.71,1670.84,Hernandezland,Georgia
25592,C1514,08-02-2025,S100,P100,4,112.92,451.68,Eugenemouth,Florida
25593,C3631,10-04-2025,S100,P301,5,151.39,756.95,Johnsonchester,Alabama
25594,C2183,22-07-2024,S108,P101,3,116.22,348.66,South Benjamin,Colorado
25595,C3970,20-12-2024,S119,P400,2,255.0,510.0,New Albert,Kansas
25596,C2982,27-11-2024,S105,P202,1,251.82,251.82,New Diane,Oklahoma
25597,C2835,04-06-2025,S105,P300,2,138.57,277.14,Nicholasland,Minnesota
25598,C2078,24-04-2025,S109,P101,5,398.44,1992.2,South Susan,Vermont
25599,C1596,30-03-2025,S120,P201,4,455.77,1823.08,New Juanshire,Wisconsin
25600,C3339,23-05-2025,S119,P500,3,342.53,1027.59,Port Tammy,Hawaii
25601,C3032,15-08-2024,S111,P302,3,283.85,851.55,West Alicia,Delaware
